,dep,jour,P,cl_age90
51226,28,2020-10-18,24,0
51237,28,2020-10-19,95,0
51248,28,2020-10-20,165,0
51259,28,2020-10-21,209,0
51270,28,2020-10-22,165,0
51281,28,2020-10-23,232,0
51292,28,2020-10-24,169,0
51303,28,2020-10-25,41,0
51314,28,2020-10-26,255,0
51325,28,2020-10-27,297,0
51336,28,2020-10-28,236,0
51347,28,2020-10-29,240,0
51358,28,2020-10-30,166,0
51369,28,2020-10-31,92,0
51380,28,2020-11-01,64,0
51391,29,2020-05-13,2,0
51402,29,2020-05-14,1,0
51413,29,2020-05-15,2,0
51424,29,2020-05-16,2,0
51435,29,2020-05-17,0,0
51446,29,2020-05-18,0,0
51457,29,2020-05-19,1,0
51468,29,2020-05-20,2,0
51479,29,2020-05-21,2,0
51490,29,2020-05-22,4,0
51501,29,2020-05-23,0,0
51512,29,2020-05-24,1,0
51523,29,2020-05-25,2,0
51534,29,2020-05-26,1,0
51545,29,2020-05-27,1,0
51556,29,2020-05-28,3,0
51567,29,2020-05-29,0,0
51578,29,2020-05-30,0,0
51589,29,2020-05-31,0,0
51600,29,2020-06-01,0,0
51611,29,2020-06-02,1,0
51622,29,2020-06-03,1,0
51633,29,2020-06-04,0,0
51644,29,2020-06-05,1,0
51655,29,2020-06-06,0,0
51666,29,2020-06-07,0,0
51677,29,2020-06-08,3,0
51688,29,2020-06-09,2,0
51699,29,2020-06-10,0,0
51710,29,2020-06-11,0,0
51721,29,2020-06-12,2,0
51732,29,2020-06-13,0,0
51743,29,2020-06-14,0,0
51754,29,2020-06-15,0,0
51765,29,2020-06-16,0,0
51776,29,2020-06-17,0,0
51787,29,2020-06-18,1,0
51798,29,2020-06-19,0,0
51809,29,2020-06-20,0,0
51820,29,2020-06-21,0,0
51831,29,2020-06-22,1,0
51842,29,2020-06-23,1,0
51853,29,2020-06-24,0,0
51864,29,2020-06-25,0,0
51875,29,2020-06-26,1,0
51886,29,2020-06-27,0,0
51897,29,2020-06-28,0,0
51908,29,2020-06-29,0,0
51919,29,2020-06-30,5,0
51930,29,2020-07-01,0,0
51941,29,2020-07-02,0,0
51952,29,2020-07-03,7,0
51963,29,2020-07-04,1,0
51974,29,2020-07-05,0,0
51985,29,2020-07-06,2,0
51996,29,2020-07-07,1,0
52007,29,2020-07-08,9,0
52018,29,2020-07-09,3,0
52029,29,2020-07-10,31,0
52040,29,2020-07-11,5,0
52051,29,2020-07-12,0,0
52062,29,2020-07-13,34,0
52073,29,2020-07-14,0,0
52084,29,2020-07-15,52,0
52095,29,2020-07-16,40,0
52106,29,2020-07-17,13,0
52117,29,2020-07-18,2,0
52128,29,2020-07-19,0,0
52139,29,2020-07-20,3,0
52150,29,2020-07-21,2,0
52161,29,2020-07-22,6,0
52172,29,2020-07-23,7,0
52183,29,2020-07-24,5,0
52194,29,2020-07-25,1,0
52205,29,2020-07-26,1,0
52216,29,2020-07-27,7,0
52227,29,2020-07-28,9,0
52238,29,2020-07-29,2,0
52249,29,2020-07-30,4,0
52260,29,2020-07-31,4,0
52271,29,2020-08-01,2,0
52282,29,2020-08-02,2,0
52293,29,2020-08-03,17,0
52304,29,2020-08-04,14,0
52315,29,2020-08-05,20,0
52326,29,2020-08-06,11,0
52337,29,2020-08-07,20,0
52348,29,2020-08-08,6,0
52359,29,2020-08-09,3,0
52370,29,2020-08-10,18,0
52381,29,2020-08-11,16,0
52392,29,2020-08-12,12,0
52403,29,2020-08-13,31,0
52414,29,2020-08-14,51,0
52425,29,2020-08-15,0,0
52436,29,2020-08-16,0,0
52447,29,2020-08-17,28,0
52458,29,2020-08-18,35,0
52469,29,2020-08-19,28,0
52480,29,2020-08-20,28,0
52491,29,2020-08-21,18,0
52502,29,2020-08-22,9,0
52513,29,2020-08-23,4,0
52524,29,2020-08-24,38,0
52535,29,2020-08-25,36,0
52546,29,2020-08-26,26,0
52557,29,2020-08-27,33,0
52568,29,2020-08-28,27,0
52579,29,2020-08-29,12,0
52590,29,2020-08-30,4,0
52601,29,2020-08-31,40,0
52612,29,2020-09-01,19,0
52623,29,2020-09-02,40,0
52634,29,2020-09-03,33,0
52645,29,2020-09-04,49,0
52656,29,2020-09-05,26,0
52667,29,2020-09-06,10,0
52678,29,2020-09-07,22,0
52689,29,2020-09-08,33,0
52700,29,2020-09-09,55,0
52711,29,2020-09-10,42,0
52722,29,2020-09-11,31,0
52733,29,2020-09-12,11,0
52744,29,2020-09-13,1,0
52755,29,2020-09-14,46,0
52766,29,2020-09-15,63,0
52777,29,2020-09-16,48,0
52788,29,2020-09-17,54,0
52799,29,2020-09-18,53,0
52810,29,2020-09-19,22,0
52821,29,2020-09-20,12,0
52832,29,2020-09-21,55,0
52843,29,2020-09-22,55,0
52854,29,2020-09-23,62,0
52865,29,2020-09-24,46,0
52876,29,2020-09-25,56,0
52887,29,2020-09-26,16,0
52898,29,2020-09-27,6,0
52909,29,2020-09-28,56,0
52920,29,2020-09-29,34,0
52931,29,2020-09-30,54,0
52942,29,2020-10-01,64,0
52953,29,2020-10-02,54,0
52964,29,2020-10-03,34,0
52975,29,2020-10-04,23,0
52986,29,2020-10-05,75,0
52997,29,2020-10-06,92,0
53008,29,2020-10-07,75,0
53019,29,2020-10-08,78,0
53030,29,2020-10-09,111,0
53041,29,2020-10-10,45,0
53052,29,2020-10-11,17,0
53063,29,2020-10-12,139,0
53074,29,2020-10-13,95,0
53085,29,2020-10-14,111,0
53096,29,2020-10-15,146,0
53107,29,2020-10-16,143,0
53118,29,2020-10-17,71,0
53129,29,2020-10-18,40,0
53140,29,2020-10-19,185,0
53151,29,2020-10-20,196,0
53162,29,2020-10-21,204,0
53173,29,2020-10-22,219,0
53184,29,2020-10-23,298,0
53195,29,2020-10-24,88,0
53206,29,2020-10-25,55,0
53217,29,2020-10-26,333,0
53228,29,2020-10-27,284,0
53239,29,2020-10-28,310,0
53250,29,2020-10-29,275,0
53261,29,2020-10-30,299,0
53272,29,2020-10-31,105,0
53283,29,2020-11-01,48,0
53294,2A,2020-05-13,4,0
53305,2A,2020-05-14,2,0
53316,2A,2020-05-15,1,0
53327,2A,2020-05-16,0,0
53338,2A,2020-05-17,0,0
53349,2A,2020-05-18,0,0
53360,2A,2020-05-19,3,0
53371,2A,2020-05-20,1,0
53382,2A,2020-05-21,0,0
53393,2A,2020-05-22,0,0
53404,2A,2020-05-23,2,0
53415,2A,2020-05-24,0,0
53426,2A,2020-05-25,1,0
53437,2A,2020-05-26,1,0
53448,2A,2020-05-27,0,0
53459,2A,2020-05-28,3,0
53470,2A,2020-05-29,1,0
53481,2A,2020-05-30,0,0
53492,2A,2020-05-31,0,0
53503,2A,2020-06-01,0,0
53514,2A,2020-06-02,0,0
53525,2A,2020-06-03,1,0
53536,2A,2020-06-04,1,0
53547,2A,2020-06-05,2,0
53558,2A,2020-06-06,1,0
53569,2A,2020-06-07,0,0
53580,2A,2020-06-08,1,0
53591,2A,2020-06-09,0,0
53602,2A,2020-06-10,0,0
53613,2A,2020-06-11,0,0
53624,2A,2020-06-12,0,0
53635,2A,2020-06-13,0,0
53646,2A,2020-06-14,0,0
53657,2A,2020-06-15,1,0
53668,2A,2020-06-16,2,0
53679,2A,2020-06-17,0,0
53690,2A,2020-06-18,0,0
53701,2A,2020-06-19,0,0
53712,2A,2020-06-20,0,0
53723,2A,2020-06-21,0,0
53734,2A,2020-06-22,1,0
53745,2A,2020-06-23,0,0
53756,2A,2020-06-24,1,0
53767,2A,2020-06-25,0,0
53778,2A,2020-06-26,1,0
53789,2A,2020-06-27,0,0
53800,2A,2020-06-28,0,0
53811,2A,2020-06-29,1,0
53822,2A,2020-06-30,0,0
53833,2A,2020-07-01,2,0
53844,2A,2020-07-02,1,0
53855,2A,2020-07-03,0,0
53866,2A,2020-07-04,0,0
53877,2A,2020-07-05,0,0
53888,2A,2020-07-06,1,0
53899,2A,2020-07-07,0,0
53910,2A,2020-07-08,0,0
53921,2A,2020-07-09,0,0
53932,2A,2020-07-10,1,0
53943,2A,2020-07-11,1,0
53954,2A,2020-07-12,0,0
53965,2A,2020-07-13,4,0
53976,2A,2020-07-14,2,0
53987,2A,2020-07-15,0,0
53998,2A,2020-07-16,0,0
54009,2A,2020-07-17,1,0
54020,2A,2020-07-18,1,0
54031,2A,2020-07-19,0,0
54042,2A,2020-07-20,0,0
54053,2A,2020-07-21,0,0
54064,2A,2020-07-22,0,0
54075,2A,2020-07-23,0,0
54086,2A,2020-07-24,0,0
54097,2A,2020-07-25,1,0
54108,2A,2020-07-26,0,0
54119,2A,2020-07-27,0,0
54130,2A,2020-07-28,0,0
54141,2A,2020-07-29,0,0
54152,2A,2020-07-30,0,0
54163,2A,2020-07-31,0,0
54174,2A,2020-08-01,0,0
54185,2A,2020-08-02,0,0
54196,2A,2020-08-03,2,0
54207,2A,2020-08-04,2,0
54218,2A,2020-08-05,1,0
54229,2A,2020-08-06,4,0
54240,2A,2020-08-07,1,0
54251,2A,2020-08-08,0,0
54262,2A,2020-08-09,1,0
54273,2A,2020-08-10,2,0
54284,2A,2020-08-11,0,0
54295,2A,2020-08-12,2,0
54306,2A,2020-08-13,0,0
54317,2A,2020-08-14,1,0
54328,2A,2020-08-15,0,0
54339,2A,2020-08-16,0,0
54350,2A,2020-08-17,5,0
54361,2A,2020-08-18,4,0
54372,2A,2020-08-19,4,0
54383,2A,2020-08-20,3,0
54394,2A,2020-08-21,3,0
54405,2A,2020-08-22,5,0
54416,2A,2020-08-23,0,0
54427,2A,2020-08-24,20,0
54438,2A,2020-08-25,14,0
54449,2A,2020-08-26,22,0
54460,2A,2020-08-27,22,0
54471,2A,2020-08-28,23,0
54482,2A,2020-08-29,10,0
54493,2A,2020-08-30,2,0
54504,2A,2020-08-31,32,0
54515,2A,2020-09-01,43,0
54526,2A,2020-09-02,27,0
54537,2A,2020-09-03,37,0
54548,2A,2020-09-04,21,0
54559,2A,2020-09-05,12,0
54570,2A,2020-09-06,1,0
54581,2A,2020-09-07,35,0
54592,2A,2020-09-08,23,0
54603,2A,2020-09-09,25,0
54614,2A,2020-09-10,21,0
54625,2A,2020-09-11,20,0
54636,2A,2020-09-12,17,0
54647,2A,2020-09-13,2,0
54658,2A,2020-09-14,16,0
54669,2A,2020-09-15,17,0
54680,2A,2020-09-16,26,0
54691,2A,2020-09-17,18,0
54702,2A,2020-09-18,20,0
54713,2A,2020-09-19,8,0
54724,2A,2020-09-20,3,0
54735,2A,2020-09-21,40,0
54746,2A,2020-09-22,19,0
54757,2A,2020-09-23,13,0
54768,2A,2020-09-24,34,0
54779,2A,2020-09-25,14,0
54790,2A,2020-09-26,1,0
54801,2A,2020-09-27,1,0
54812,2A,2020-09-28,15,0
54823,2A,2020-09-29,13,0
54834,2A,2020-09-30,7,0
54845,2A,2020-10-01,14,0
54856,2A,2020-10-02,19,0
54867,2A,2020-10-03,2,0
54878,2A,2020-10-04,0,0
54889,2A,2020-10-05,23,0
54900,2A,2020-10-06,32,0
54911,2A,2020-10-07,18,0
54922,2A,2020-10-08,20,0
54933,2A,2020-10-09,28,0
54944,2A,2020-10-10,12,0
54955,2A,2020-10-11,2,0
54966,2A,2020-10-12,52,0
54977,2A,2020-10-13,59,0
54988,2A,2020-10-14,71,0
54999,2A,2020-10-15,73,0
55010,2A,2020-10-16,55,0
55021,2A,2020-10-17,21,0
55032,2A,2020-10-18,1,0
55043,2A,2020-10-19,61,0
55054,2A,2020-10-20,94,0
55065,2A,2020-10-21,59,0
55076,2A,2020-10-22,77,0
55087,2A,2020-10-23,102,0
55098,2A,2020-10-24,35,0
55109,2A,2020-10-25,4,0
55120,2A,2020-10-26,117,0
55131,2A,2020-10-27,125,0
55142,2A,2020-10-28,120,0
55153,2A,2020-10-29,149,0
55164,2A,2020-10-30,236,0
55175,2A,2020-10-31,37,0
55186,2A,2020-11-01,2,0
55197,2B,2020-05-13,2,0
55208,2B,2020-05-14,1,0
55219,2B,2020-05-15,0,0
55230,2B,2020-05-16,1,0
55241,2B,2020-05-17,0,0
55252,2B,2020-05-18,2,0
55263,2B,2020-05-19,1,0
55274,2B,2020-05-20,2,0
55285,2B,2020-05-21,0,0
55296,2B,2020-05-22,0,0
55307,2B,2020-05-23,0,0
55318,2B,2020-05-24,0,0
55329,2B,2020-05-25,0,0
55340,2B,2020-05-26,0,0
55351,2B,2020-05-27,0,0
55362,2B,2020-05-28,0,0
55373,2B,2020-05-29,0,0
55384,2B,2020-05-30,0,0
55395,2B,2020-05-31,0,0
55406,2B,2020-06-01,0,0
55417,2B,2020-06-02,1,0
55428,2B,2020-06-03,1,0
55439,2B,2020-06-04,0,0
55450,2B,2020-06-05,0,0
55461,2B,2020-06-06,0,0
55472,2B,2020-06-07,0,0
55483,2B,2020-06-08,1,0
55494,2B,2020-06-09,0,0
55505,2B,2020-06-10,1,0
55516,2B,2020-06-11,3,0
55527,2B,2020-06-12,0,0
55538,2B,2020-06-13,0,0
55549,2B,2020-06-14,0,0
55560,2B,2020-06-15,0,0
55571,2B,2020-06-16,0,0
55582,2B,2020-06-17,1,0
55593,2B,2020-06-18,0,0
55604,2B,2020-06-19,0,0
55615,2B,2020-06-20,0,0
55626,2B,2020-06-21,0,0
55637,2B,2020-06-22,0,0
55648,2B,2020-06-23,1,0
55659,2B,2020-06-24,0,0
55670,2B,2020-06-25,0,0
55681,2B,2020-06-26,0,0
55692,2B,2020-06-27,0,0
55703,2B,2020-06-28,0,0
55714,2B,2020-06-29,0,0
55725,2B,2020-06-30,0,0
55736,2B,2020-07-01,0,0
55747,2B,2020-07-02,0,0
55758,2B,2020-07-03,0,0
55769,2B,2020-07-04,0,0
55780,2B,2020-07-05,0,0
55791,2B,2020-07-06,0,0
55802,2B,2020-07-07,0,0
55813,2B,2020-07-08,2,0
55824,2B,2020-07-09,1,0
55835,2B,2020-07-10,0,0
55846,2B,2020-07-11,0,0
55857,2B,2020-07-12,0,0
55868,2B,2020-07-13,2,0
55879,2B,2020-07-14,3,0
55890,2B,2020-07-15,3,0
55901,2B,2020-07-16,2,0
55912,2B,2020-07-17,1,0
55923,2B,2020-07-18,0,0
55934,2B,2020-07-19,0,0
55945,2B,2020-07-20,0,0
55956,2B,2020-07-21,1,0
55967,2B,2020-07-22,1,0
55978,2B,2020-07-23,0,0
55989,2B,2020-07-24,0,0
56000,2B,2020-07-25,0,0
56011,2B,2020-07-26,0,0
56022,2B,2020-07-27,1,0
56033,2B,2020-07-28,1,0
56044,2B,2020-07-29,1,0
56055,2B,2020-07-30,0,0
56066,2B,2020-07-31,3,0
56077,2B,2020-08-01,0,0
56088,2B,2020-08-02,1,0
56099,2B,2020-08-03,1,0
56110,2B,2020-08-04,4,0
56121,2B,2020-08-05,1,0
56132,2B,2020-08-06,0,0
56143,2B,2020-08-07,0,0
56154,2B,2020-08-08,1,0
56165,2B,2020-08-09,0,0
56176,2B,2020-08-10,2,0
56187,2B,2020-08-11,1,0
56198,2B,2020-08-12,2,0
56209,2B,2020-08-13,1,0
56220,2B,2020-08-14,5,0
56231,2B,2020-08-15,0,0
56242,2B,2020-08-16,0,0
56253,2B,2020-08-17,4,0
56264,2B,2020-08-18,2,0
56275,2B,2020-08-19,3,0
56286,2B,2020-08-20,4,0
56297,2B,2020-08-21,3,0
56308,2B,2020-08-22,0,0
56319,2B,2020-08-23,0,0
56330,2B,2020-08-24,12,0
56341,2B,2020-08-25,8,0
56352,2B,2020-08-26,14,0
56363,2B,2020-08-27,28,0
56374,2B,2020-08-28,22,0
56385,2B,2020-08-29,2,0
56396,2B,2020-08-30,3,0
56407,2B,2020-08-31,22,0
56418,2B,2020-09-01,19,0
56429,2B,2020-09-02,28,0
56440,2B,2020-09-03,28,0
56451,2B,2020-09-04,41,0
56462,2B,2020-09-05,7,0
56473,2B,2020-09-06,3,0
56484,2B,2020-09-07,56,0
56495,2B,2020-09-08,24,0
56506,2B,2020-09-09,26,0
56517,2B,2020-09-10,27,0
56528,2B,2020-09-11,21,0
56539,2B,2020-09-12,9,0
56550,2B,2020-09-13,5,0
56561,2B,2020-09-14,31,0
56572,2B,2020-09-15,19,0
56583,2B,2020-09-16,21,0
56594,2B,2020-09-17,23,0
56605,2B,2020-09-18,13,0
56616,2B,2020-09-19,4,0
56627,2B,2020-09-20,1,0
56638,2B,2020-09-21,11,0
56649,2B,2020-09-22,6,0
56660,2B,2020-09-23,16,0
56671,2B,2020-09-24,10,0
56682,2B,2020-09-25,15,0
56693,2B,2020-09-26,3,0
56704,2B,2020-09-27,1,0
56715,2B,2020-09-28,9,0
56726,2B,2020-09-29,15,0
56737,2B,2020-09-30,11,0
56748,2B,2020-10-01,17,0
56759,2B,2020-10-02,11,0
56770,2B,2020-10-03,5,0
56781,2B,2020-10-04,6,0
56792,2B,2020-10-05,20,0
56803,2B,2020-10-06,16,0
56814,2B,2020-10-07,33,0
56825,2B,2020-10-08,43,0
56836,2B,2020-10-09,44,0
56847,2B,2020-10-10,12,0
56858,2B,2020-10-11,2,0
56869,2B,2020-10-12,78,0
56880,2B,2020-10-13,73,0
56891,2B,2020-10-14,52,0
56902,2B,2020-10-15,79,0
56913,2B,2020-10-16,66,0
56924,2B,2020-10-17,19,0
56935,2B,2020-10-18,9,0
56946,2B,2020-10-19,97,0
56957,2B,2020-10-20,80,0
56968,2B,2020-10-21,100,0
56979,2B,2020-10-22,80,0
56990,2B,2020-10-23,102,0
57001,2B,2020-10-24,26,0
57012,2B,2020-10-25,8,0
57023,2B,2020-10-26,162,0
57034,2B,2020-10-27,124,0
57045,2B,2020-10-28,102,0
57056,2B,2020-10-29,96,0
57067,2B,2020-10-30,104,0
57078,2B,2020-10-31,28,0
57089,2B,2020-11-01,3,0
57100,30,2020-05-13,0,0
57111,30,2020-05-14,18,0
57122,30,2020-05-15,15,0
57133,30,2020-05-16,2,0
57144,30,2020-05-17,1,0
57155,30,2020-05-18,13,0
57166,30,2020-05-19,19,0
57177,30,2020-05-20,9,0
57188,30,2020-05-21,0,0
57199,30,2020-05-22,5,0
57210,30,2020-05-23,5,0
57221,30,2020-05-24,3,0
57232,30,2020-05-25,9,0
57243,30,2020-05-26,7,0
57254,30,2020-05-27,10,0
57265,30,2020-05-28,3,0
57276,30,2020-05-29,11,0
57287,30,2020-05-30,3,0
57298,30,2020-05-31,1,0
57309,30,2020-06-01,1,0
57320,30,2020-06-02,5,0
57331,30,2020-06-03,4,0
57342,30,2020-06-04,27,0
57353,30,2020-06-05,13,0
57364,30,2020-06-06,5,0
57375,30,2020-06-07,1,0
57386,30,2020-06-08,6,0
57397,30,2020-06-09,32,0
57408,30,2020-06-10,27,0
57419,30,2020-06-11,34,0
57430,30,2020-06-12,29,0
57441,30,2020-06-13,1,0
57452,30,2020-06-14,0,0
57463,30,2020-06-15,3,0
57474,30,2020-06-16,4,0
57485,30,2020-06-17,2,0
57496,30,2020-06-18,15,0
57507,30,2020-06-19,10,0
57518,30,2020-06-20,0,0
57529,30,2020-06-21,1,0
57540,30,2020-06-22,7,0
57551,30,2020-06-23,12,0
57562,30,2020-06-24,5,0
57573,30,2020-06-25,2,0
57584,30,2020-06-26,12,0
57595,30,2020-06-27,1,0
57606,30,2020-06-28,0,0
57617,30,2020-06-29,7,0
57628,30,2020-06-30,15,0
57639,30,2020-07-01,6,0
57650,30,2020-07-02,2,0
57661,30,2020-07-03,10,0
57672,30,2020-07-04,0,0
57683,30,2020-07-05,0,0
57694,30,2020-07-06,4,0
57705,30,2020-07-07,1,0
57716,30,2020-07-08,7,0
57727,30,2020-07-09,7,0
57738,30,2020-07-10,4,0
57749,30,2020-07-11,0,0
57760,30,2020-07-12,1,0
57771,30,2020-07-13,1,0
57782,30,2020-07-14,1,0
57793,30,2020-07-15,2,0
57804,30,2020-07-16,6,0
57815,30,2020-07-17,7,0
57826,30,2020-07-18,2,0
57837,30,2020-07-19,1,0
57848,30,2020-07-20,5,0
57859,30,2020-07-21,18,0
57870,30,2020-07-22,16,0
57881,30,2020-07-23,10,0
57892,30,2020-07-24,23,0
57903,30,2020-07-25,7,0
57914,30,2020-07-26,0,0
57925,30,2020-07-27,14,0
57936,30,2020-07-28,9,0
57947,30,2020-07-29,17,0
57958,30,2020-07-30,12,0
57969,30,2020-07-31,19,0
57980,30,2020-08-01,8,0
57991,30,2020-08-02,3,0
58002,30,2020-08-03,16,0
58013,30,2020-08-04,22,0
58024,30,2020-08-05,21,0
58035,30,2020-08-06,23,0
58046,30,2020-08-07,15,0
58057,30,2020-08-08,14,0
58068,30,2020-08-09,11,0
58079,30,2020-08-10,32,0
58090,30,2020-08-11,29,0
58101,30,2020-08-12,39,0
58112,30,2020-08-13,36,0
58123,30,2020-08-14,49,0
58134,30,2020-08-15,12,0
58145,30,2020-08-16,15,0
58156,30,2020-08-17,39,0
58167,30,2020-08-18,64,0
58178,30,2020-08-19,66,0
58189,30,2020-08-20,51,0
58200,30,2020-08-21,53,0
58211,30,2020-08-22,28,0
58222,30,2020-08-23,9,0
58233,30,2020-08-24,63,0
58244,30,2020-08-25,86,0
58255,30,2020-08-26,61,0
58266,30,2020-08-27,53,0
58277,30,2020-08-28,64,0
58288,30,2020-08-29,29,0
58299,30,2020-08-30,16,0
58310,30,2020-08-31,81,0
58321,30,2020-09-01,95,0
58332,30,2020-09-02,106,0
58343,30,2020-09-03,98,0
58354,30,2020-09-04,87,0
58365,30,2020-09-05,43,0
58376,30,2020-09-06,26,0
58387,30,2020-09-07,92,0
58398,30,2020-09-08,121,0
58409,30,2020-09-09,88,0
58420,30,2020-09-10,123,0
58431,30,2020-09-11,104,0
58442,30,2020-09-12,33,0
58453,30,2020-09-13,18,0
58464,30,2020-09-14,112,0
58475,30,2020-09-15,114,0
58486,30,2020-09-16,140,0
58497,30,2020-09-17,134,0
58508,30,2020-09-18,139,0
58519,30,2020-09-19,63,0
58530,30,2020-09-20,21,0
58541,30,2020-09-21,175,0
58552,30,2020-09-22,141,0
58563,30,2020-09-23,149,0
58574,30,2020-09-24,126,0
58585,30,2020-09-25,111,0
58596,30,2020-09-26,75,0
58607,30,2020-09-27,35,0
58618,30,2020-09-28,161,0
58629,30,2020-09-29,134,0
58640,30,2020-09-30,129,0
58651,30,2020-10-01,207,0
58662,30,2020-10-02,192,0
58673,30,2020-10-03,108,0
58684,30,2020-10-04,26,0
58695,30,2020-10-05,212,0
58706,30,2020-10-06,265,0
58717,30,2020-10-07,213,0
58728,30,2020-10-08,237,0
58739,30,2020-10-09,292,0
58750,30,2020-10-10,232,0
58761,30,2020-10-11,32,0
58772,30,2020-10-12,296,0
58783,30,2020-10-13,318,0
58794,30,2020-10-14,315,0
58805,30,2020-10-15,408,0
58816,30,2020-10-16,296,0
58827,30,2020-10-17,141,0
58838,30,2020-10-18,53,0
58849,30,2020-10-19,343,0
58860,30,2020-10-20,376,0
58871,30,2020-10-21,473,0
58882,30,2020-10-22,710,0
58893,30,2020-10-23,856,0
58904,30,2020-10-24,383,0
58915,30,2020-10-25,96,0
58926,30,2020-10-26,757,0
58937,30,2020-10-27,826,0
58948,30,2020-10-28,805,0
58959,30,2020-10-29,905,0
58970,30,2020-10-30,836,0
58981,30,2020-10-31,380,0
58992,30,2020-11-01,102,0
59003,31,2020-05-13,19,0
59014,31,2020-05-14,9,0
59025,31,2020-05-15,17,0
59036,31,2020-05-16,3,0
59047,31,2020-05-17,2,0
59058,31,2020-05-18,9,0
59069,31,2020-05-19,5,0
59080,31,2020-05-20,6,0
59091,31,2020-05-21,1,0
59102,31,2020-05-22,7,0
59113,31,2020-05-23,0,0
59124,31,2020-05-24,1,0
59135,31,2020-05-25,3,0
59146,31,2020-05-26,0,0
59157,31,2020-05-27,10,0
59168,31,2020-05-28,3,0
59179,31,2020-05-29,4,0
59190,31,2020-05-30,0,0
59201,31,2020-05-31,0,0
59212,31,2020-06-01,1,0
59223,31,2020-06-02,9,0
59234,31,2020-06-03,6,0
59245,31,2020-06-04,3,0
59256,31,2020-06-05,1,0
59267,31,2020-06-06,1,0
59278,31,2020-06-07,0,0
59289,31,2020-06-08,7,0
59300,31,2020-06-09,8,0
59311,31,2020-06-10,7,0
59322,31,2020-06-11,9,0
59333,31,2020-06-12,14,0
59344,31,2020-06-13,3,0
59355,31,2020-06-14,0,0
59366,31,2020-06-15,4,0
59377,31,2020-06-16,5,0
59388,31,2020-06-17,8,0
59399,31,2020-06-18,2,0
59410,31,2020-06-19,22,0
59421,31,2020-06-20,1,0
59432,31,2020-06-21,2,0
59443,31,2020-06-22,15,0
59454,31,2020-06-23,7,0
59465,31,2020-06-24,9,0
59476,31,2020-06-25,7,0
59487,31,2020-06-26,9,0
59498,31,2020-06-27,1,0
59509,31,2020-06-28,2,0
59520,31,2020-06-29,15,0
59531,31,2020-06-30,6,0
59542,31,2020-07-01,10,0
59553,31,2020-07-02,12,0
59564,31,2020-07-03,8,0
59575,31,2020-07-04,1,0
59586,31,2020-07-05,0,0
59597,31,2020-07-06,4,0
59608,31,2020-07-07,6,0
59619,31,2020-07-08,4,0
59630,31,2020-07-09,15,0
59641,31,2020-07-10,7,0
59652,31,2020-07-11,2,0
59663,31,2020-07-12,2,0
59674,31,2020-07-13,8,0
59685,31,2020-07-14,2,0
59696,31,2020-07-15,11,0
59707,31,2020-07-16,19,0
59718,31,2020-07-17,13,0
59729,31,2020-07-18,5,0
59740,31,2020-07-19,1,0
59751,31,2020-07-20,27,0
59762,31,2020-07-21,20,0
59773,31,2020-07-22,27,0
59784,31,2020-07-23,50,0
59795,31,2020-07-24,27,0
59806,31,2020-07-25,10,0
59817,31,2020-07-26,3,0
59828,31,2020-07-27,22,0
59839,31,2020-07-28,34,0
59850,31,2020-07-29,34,0
59861,31,2020-07-30,58,0
59872,31,2020-07-31,50,0
59883,31,2020-08-01,15,0
59894,31,2020-08-02,8,0
59905,31,2020-08-03,67,0
59916,31,2020-08-04,76,0
59927,31,2020-08-05,60,0
59938,31,2020-08-06,106,0
59949,31,2020-08-07,80,0
59960,31,2020-08-08,26,0
59971,31,2020-08-09,14,0
59982,31,2020-08-10,60,0
59993,31,2020-08-11,97,0
60004,31,2020-08-12,91,0
60015,31,2020-08-13,120,0
60026,31,2020-08-14,123,0
60037,31,2020-08-15,31,0
60048,31,2020-08-16,18,0
60059,31,2020-08-17,127,0
60070,31,2020-08-18,152,0
60081,31,2020-08-19,116,0
60092,31,2020-08-20,136,0
60103,31,2020-08-21,139,0
60114,31,2020-08-22,47,0
60125,31,2020-08-23,53,0
60136,31,2020-08-24,160,0
60147,31,2020-08-25,171,0
60158,31,2020-08-26,157,0
60169,31,2020-08-27,132,0
60180,31,2020-08-28,136,0
60191,31,2020-08-29,78,0
60202,31,2020-08-30,60,0
60213,31,2020-08-31,168,0
60224,31,2020-09-01,239,0
60235,31,2020-09-02,221,0
60246,31,2020-09-03,351,0
60257,31,2020-09-04,238,0
60268,31,2020-09-05,72,0
60279,31,2020-09-06,64,0
60290,31,2020-09-07,377,0
60301,31,2020-09-08,415,0
60312,31,2020-09-09,440,0
60323,31,2020-09-10,468,0
60334,31,2020-09-11,376,0
60345,31,2020-09-12,119,0
60356,31,2020-09-13,71,0
60367,31,2020-09-14,631,0
60378,31,2020-09-15,572,0
60389,31,2020-09-16,577,0
60400,31,2020-09-17,689,0
60411,31,2020-09-18,568,0
60422,31,2020-09-19,226,0
60433,31,2020-09-20,122,0
60444,31,2020-09-21,570,0
60455,31,2020-09-22,607,0
60466,31,2020-09-23,523,0
60477,31,2020-09-24,494,0
60488,31,2020-09-25,444,0
60499,31,2020-09-26,182,0
60510,31,2020-09-27,103,0
60521,31,2020-09-28,431,0
60532,31,2020-09-29,467,0
60543,31,2020-09-30,446,0
60554,31,2020-10-01,463,0
60565,31,2020-10-02,536,0
60576,31,2020-10-03,207,0
60587,31,2020-10-04,102,0
