,dep,jour,P,cl_age90,pop
43339,18,2020-06-28,0,0,296404.0
43350,18,2020-06-29,2,0,296404.0
43361,18,2020-06-30,1,0,296404.0
43372,18,2020-07-01,1,0,296404.0
43383,18,2020-07-02,1,0,296404.0
43394,18,2020-07-03,0,0,296404.0
43405,18,2020-07-04,1,0,296404.0
43416,18,2020-07-05,0,0,296404.0
43427,18,2020-07-06,2,0,296404.0
43438,18,2020-07-07,0,0,296404.0
43449,18,2020-07-08,0,0,296404.0
43460,18,2020-07-09,1,0,296404.0
43471,18,2020-07-10,1,0,296404.0
43482,18,2020-07-11,1,0,296404.0
43493,18,2020-07-12,0,0,296404.0
43504,18,2020-07-13,0,0,296404.0
43515,18,2020-07-14,1,0,296404.0
43526,18,2020-07-15,0,0,296404.0
43537,18,2020-07-16,0,0,296404.0
43548,18,2020-07-17,1,0,296404.0
43559,18,2020-07-18,0,0,296404.0
43570,18,2020-07-19,0,0,296404.0
43581,18,2020-07-20,0,0,296404.0
43592,18,2020-07-21,0,0,296404.0
43603,18,2020-07-22,3,0,296404.0
43614,18,2020-07-23,1,0,296404.0
43625,18,2020-07-24,0,0,296404.0
43636,18,2020-07-25,0,0,296404.0
43647,18,2020-07-26,0,0,296404.0
43658,18,2020-07-27,0,0,296404.0
43669,18,2020-07-28,0,0,296404.0
43680,18,2020-07-29,0,0,296404.0
43691,18,2020-07-30,1,0,296404.0
43702,18,2020-07-31,0,0,296404.0
43713,18,2020-08-01,0,0,296404.0
43724,18,2020-08-02,0,0,296404.0
43735,18,2020-08-03,1,0,296404.0
43746,18,2020-08-04,2,0,296404.0
43757,18,2020-08-05,3,0,296404.0
43768,18,2020-08-06,1,0,296404.0
43779,18,2020-08-07,3,0,296404.0
43790,18,2020-08-08,1,0,296404.0
43801,18,2020-08-09,0,0,296404.0
43812,18,2020-08-10,5,0,296404.0
43823,18,2020-08-11,0,0,296404.0
43834,18,2020-08-12,0,0,296404.0
43845,18,2020-08-13,5,0,296404.0
43856,18,2020-08-14,7,0,296404.0
43867,18,2020-08-15,0,0,296404.0
43878,18,2020-08-16,1,0,296404.0
43889,18,2020-08-17,2,0,296404.0
43900,18,2020-08-18,4,0,296404.0
43911,18,2020-08-19,2,0,296404.0
43922,18,2020-08-20,4,0,296404.0
43933,18,2020-08-21,11,0,296404.0
43944,18,2020-08-22,1,0,296404.0
43955,18,2020-08-23,0,0,296404.0
43966,18,2020-08-24,11,0,296404.0
43977,18,2020-08-25,11,0,296404.0
43988,18,2020-08-26,16,0,296404.0
43999,18,2020-08-27,4,0,296404.0
44010,18,2020-08-28,1,0,296404.0
44021,18,2020-08-29,4,0,296404.0
44032,18,2020-08-30,1,0,296404.0
44043,18,2020-08-31,8,0,296404.0
44054,18,2020-09-01,8,0,296404.0
44065,18,2020-09-02,6,0,296404.0
44076,18,2020-09-03,8,0,296404.0
44087,18,2020-09-04,13,0,296404.0
44098,18,2020-09-05,10,0,296404.0
44109,18,2020-09-06,8,0,296404.0
44120,18,2020-09-07,15,0,296404.0
44131,18,2020-09-08,5,0,296404.0
44142,18,2020-09-09,12,0,296404.0
44153,18,2020-09-10,23,0,296404.0
44164,18,2020-09-11,21,0,296404.0
44175,18,2020-09-12,6,0,296404.0
44186,18,2020-09-13,3,0,296404.0
44197,18,2020-09-14,58,0,296404.0
44208,18,2020-09-15,14,0,296404.0
44219,18,2020-09-16,9,0,296404.0
44230,18,2020-09-17,16,0,296404.0
44241,18,2020-09-18,28,0,296404.0
44252,18,2020-09-19,4,0,296404.0
44263,18,2020-09-20,2,0,296404.0
44274,18,2020-09-21,15,0,296404.0
44285,18,2020-09-22,26,0,296404.0
44296,18,2020-09-23,15,0,296404.0
44307,18,2020-09-24,17,0,296404.0
44318,18,2020-09-25,7,0,296404.0
44329,18,2020-09-26,3,0,296404.0
44340,18,2020-09-27,2,0,296404.0
44351,18,2020-09-28,14,0,296404.0
44362,18,2020-09-29,24,0,296404.0
44373,18,2020-09-30,22,0,296404.0
44384,18,2020-10-01,25,0,296404.0
44395,18,2020-10-02,19,0,296404.0
44406,18,2020-10-03,7,0,296404.0
44417,18,2020-10-04,3,0,296404.0
44428,18,2020-10-05,52,0,296404.0
44439,18,2020-10-06,45,0,296404.0
44450,18,2020-10-07,39,0,296404.0
44461,18,2020-10-08,59,0,296404.0
44472,18,2020-10-09,41,0,296404.0
44483,18,2020-10-10,33,0,296404.0
44494,18,2020-10-11,7,0,296404.0
44505,18,2020-10-12,69,0,296404.0
44516,18,2020-10-13,73,0,296404.0
44527,18,2020-10-14,76,0,296404.0
44538,18,2020-10-15,118,0,296404.0
44549,18,2020-10-16,97,0,296404.0
44560,18,2020-10-17,49,0,296404.0
44571,18,2020-10-18,16,0,296404.0
44582,18,2020-10-19,131,0,296404.0
44593,18,2020-10-20,160,0,296404.0
44604,18,2020-10-21,137,0,296404.0
44615,18,2020-10-22,187,0,296404.0
44626,18,2020-10-23,219,0,296404.0
44637,18,2020-10-24,124,0,296404.0
44648,18,2020-10-25,16,0,296404.0
44659,18,2020-10-26,228,0,296404.0
44670,18,2020-10-27,281,0,296404.0
44681,18,2020-10-28,245,0,296404.0
44692,18,2020-10-29,214,0,296404.0
44703,18,2020-10-30,203,0,296404.0
44714,18,2020-10-31,108,0,296404.0
44725,18,2020-11-01,21,0,296404.0
44736,18,2020-11-02,307,0,296404.0
44747,18,2020-11-03,229,0,296404.0
44758,18,2020-11-04,234,0,296404.0
44769,18,2020-11-05,235,0,296404.0
44780,18,2020-11-06,191,0,296404.0
44791,18,2020-11-07,72,0,296404.0
44802,18,2020-11-08,16,0,296404.0
44813,18,2020-11-09,179,0,296404.0
44824,18,2020-11-10,184,0,296404.0
44835,18,2020-11-11,25,0,296404.0
44846,18,2020-11-12,223,0,296404.0
44857,18,2020-11-13,134,0,296404.0
44868,18,2020-11-14,46,0,296404.0
44879,18,2020-11-15,11,0,296404.0
44890,18,2020-11-16,140,0,296404.0
44901,18,2020-11-17,123,0,296404.0
44912,18,2020-11-18,106,0,296404.0
44923,18,2020-11-19,51,0,296404.0
44934,18,2020-11-20,62,0,296404.0
44945,18,2020-11-21,23,0,296404.0
44956,18,2020-11-22,8,0,296404.0
44967,18,2020-11-23,74,0,296404.0
44978,18,2020-11-24,56,0,296404.0
44989,18,2020-11-25,51,0,296404.0
45000,18,2020-11-26,41,0,296404.0
45011,18,2020-11-27,45,0,296404.0
45022,18,2020-11-28,27,0,296404.0
45033,18,2020-11-29,10,0,296404.0
45044,18,2020-11-30,54,0,296404.0
45055,18,2020-12-01,48,0,296404.0
45066,18,2020-12-02,52,0,296404.0
45077,18,2020-12-03,57,0,296404.0
45088,18,2020-12-04,61,0,296404.0
45099,18,2020-12-05,33,0,296404.0
45110,18,2020-12-06,10,0,296404.0
45121,18,2020-12-07,109,0,296404.0
45132,18,2020-12-08,97,0,296404.0
45143,18,2020-12-09,95,0,296404.0
45154,18,2020-12-10,76,0,296404.0
45165,18,2020-12-11,117,0,296404.0
45176,18,2020-12-12,53,0,296404.0
45187,18,2020-12-13,21,0,296404.0
45198,18,2020-12-14,102,0,296404.0
45209,18,2020-12-15,137,0,296404.0
45220,18,2020-12-16,142,0,296404.0
45231,18,2020-12-17,87,0,296404.0
45242,18,2020-12-18,89,0,296404.0
45253,18,2020-12-19,57,0,296404.0
45264,18,2020-12-20,9,0,296404.0
45275,18,2020-12-21,117,0,296404.0
45286,18,2020-12-22,162,0,296404.0
45297,18,2020-12-23,93,0,296404.0
45308,18,2020-12-24,96,0,296404.0
45319,18,2020-12-25,10,0,296404.0
45330,18,2020-12-26,55,0,296404.0
45341,18,2020-12-27,11,0,296404.0
45352,19,2020-05-13,3,0,240336.0
45363,19,2020-05-14,1,0,240336.0
45374,19,2020-05-15,1,0,240336.0
45385,19,2020-05-16,0,0,240336.0
45396,19,2020-05-17,1,0,240336.0
45407,19,2020-05-18,1,0,240336.0
45418,19,2020-05-19,2,0,240336.0
45429,19,2020-05-20,1,0,240336.0
45440,19,2020-05-21,0,0,240336.0
45451,19,2020-05-22,1,0,240336.0
45462,19,2020-05-23,3,0,240336.0
45473,19,2020-05-24,0,0,240336.0
45484,19,2020-05-25,3,0,240336.0
45495,19,2020-05-26,0,0,240336.0
45506,19,2020-05-27,1,0,240336.0
45517,19,2020-05-28,0,0,240336.0
45528,19,2020-05-29,1,0,240336.0
45539,19,2020-05-30,0,0,240336.0
45550,19,2020-05-31,0,0,240336.0
45561,19,2020-06-01,0,0,240336.0
45572,19,2020-06-02,2,0,240336.0
45583,19,2020-06-03,9,0,240336.0
45594,19,2020-06-04,0,0,240336.0
45605,19,2020-06-05,1,0,240336.0
45616,19,2020-06-06,0,0,240336.0
45627,19,2020-06-07,0,0,240336.0
45638,19,2020-06-08,0,0,240336.0
45649,19,2020-06-09,2,0,240336.0
45660,19,2020-06-10,3,0,240336.0
45671,19,2020-06-11,0,0,240336.0
45682,19,2020-06-12,0,0,240336.0
45693,19,2020-06-13,0,0,240336.0
45704,19,2020-06-14,0,0,240336.0
45715,19,2020-06-15,0,0,240336.0
45726,19,2020-06-16,0,0,240336.0
45737,19,2020-06-17,0,0,240336.0
45748,19,2020-06-18,0,0,240336.0
45759,19,2020-06-19,0,0,240336.0
45770,19,2020-06-20,1,0,240336.0
45781,19,2020-06-21,0,0,240336.0
45792,19,2020-06-22,0,0,240336.0
45803,19,2020-06-23,0,0,240336.0
45814,19,2020-06-24,0,0,240336.0
45825,19,2020-06-25,0,0,240336.0
45836,19,2020-06-26,1,0,240336.0
45847,19,2020-06-27,0,0,240336.0
45858,19,2020-06-28,0,0,240336.0
45869,19,2020-06-29,0,0,240336.0
45880,19,2020-06-30,0,0,240336.0
45891,19,2020-07-01,1,0,240336.0
45902,19,2020-07-02,2,0,240336.0
45913,19,2020-07-03,2,0,240336.0
45924,19,2020-07-04,0,0,240336.0
45935,19,2020-07-05,0,0,240336.0
45946,19,2020-07-06,0,0,240336.0
45957,19,2020-07-07,0,0,240336.0
45968,19,2020-07-08,0,0,240336.0
45979,19,2020-07-09,0,0,240336.0
45990,19,2020-07-10,1,0,240336.0
46001,19,2020-07-11,0,0,240336.0
46012,19,2020-07-12,0,0,240336.0
46023,19,2020-07-13,1,0,240336.0
46034,19,2020-07-14,0,0,240336.0
46045,19,2020-07-15,0,0,240336.0
46056,19,2020-07-16,1,0,240336.0
46067,19,2020-07-17,0,0,240336.0
46078,19,2020-07-18,0,0,240336.0
46089,19,2020-07-19,0,0,240336.0
46100,19,2020-07-20,0,0,240336.0
46111,19,2020-07-21,1,0,240336.0
46122,19,2020-07-22,1,0,240336.0
46133,19,2020-07-23,0,0,240336.0
46144,19,2020-07-24,0,0,240336.0
46155,19,2020-07-25,0,0,240336.0
46166,19,2020-07-26,0,0,240336.0
46177,19,2020-07-27,0,0,240336.0
46188,19,2020-07-28,1,0,240336.0
46199,19,2020-07-29,1,0,240336.0
46210,19,2020-07-30,1,0,240336.0
46221,19,2020-07-31,1,0,240336.0
46232,19,2020-08-01,1,0,240336.0
46243,19,2020-08-02,0,0,240336.0
46254,19,2020-08-03,1,0,240336.0
46265,19,2020-08-04,1,0,240336.0
46276,19,2020-08-05,2,0,240336.0
46287,19,2020-08-06,5,0,240336.0
46298,19,2020-08-07,0,0,240336.0
46309,19,2020-08-08,0,0,240336.0
46320,19,2020-08-09,0,0,240336.0
46331,19,2020-08-10,2,0,240336.0
46342,19,2020-08-11,4,0,240336.0
46353,19,2020-08-12,5,0,240336.0
46364,19,2020-08-13,2,0,240336.0
46375,19,2020-08-14,1,0,240336.0
46386,19,2020-08-15,1,0,240336.0
46397,19,2020-08-16,0,0,240336.0
46408,19,2020-08-17,1,0,240336.0
46419,19,2020-08-18,1,0,240336.0
46430,19,2020-08-19,4,0,240336.0
46441,19,2020-08-20,4,0,240336.0
46452,19,2020-08-21,5,0,240336.0
46463,19,2020-08-22,2,0,240336.0
46474,19,2020-08-23,0,0,240336.0
46485,19,2020-08-24,8,0,240336.0
46496,19,2020-08-25,10,0,240336.0
46507,19,2020-08-26,4,0,240336.0
46518,19,2020-08-27,3,0,240336.0
46529,19,2020-08-28,4,0,240336.0
46540,19,2020-08-29,5,0,240336.0
46551,19,2020-08-30,0,0,240336.0
46562,19,2020-08-31,12,0,240336.0
46573,19,2020-09-01,9,0,240336.0
46584,19,2020-09-02,10,0,240336.0
46595,19,2020-09-03,10,0,240336.0
46606,19,2020-09-04,13,0,240336.0
46617,19,2020-09-05,2,0,240336.0
46628,19,2020-09-06,0,0,240336.0
46639,19,2020-09-07,10,0,240336.0
46650,19,2020-09-08,17,0,240336.0
46661,19,2020-09-09,17,0,240336.0
46672,19,2020-09-10,20,0,240336.0
46683,19,2020-09-11,18,0,240336.0
46694,19,2020-09-12,6,0,240336.0
46705,19,2020-09-13,3,0,240336.0
46716,19,2020-09-14,33,0,240336.0
46727,19,2020-09-15,7,0,240336.0
46738,19,2020-09-16,13,0,240336.0
46749,19,2020-09-17,17,0,240336.0
46760,19,2020-09-18,22,0,240336.0
46771,19,2020-09-19,8,0,240336.0
46782,19,2020-09-20,0,0,240336.0
46793,19,2020-09-21,26,0,240336.0
46804,19,2020-09-22,23,0,240336.0
46815,19,2020-09-23,11,0,240336.0
46826,19,2020-09-24,29,0,240336.0
46837,19,2020-09-25,27,0,240336.0
46848,19,2020-09-26,13,0,240336.0
46859,19,2020-09-27,2,0,240336.0
46870,19,2020-09-28,31,0,240336.0
46881,19,2020-09-29,24,0,240336.0
46892,19,2020-09-30,17,0,240336.0
46903,19,2020-10-01,26,0,240336.0
46914,19,2020-10-02,19,0,240336.0
46925,19,2020-10-03,19,0,240336.0
46936,19,2020-10-04,0,0,240336.0
46947,19,2020-10-05,30,0,240336.0
46958,19,2020-10-06,30,0,240336.0
46969,19,2020-10-07,33,0,240336.0
46980,19,2020-10-08,24,0,240336.0
46991,19,2020-10-09,23,0,240336.0
47002,19,2020-10-10,25,0,240336.0
47013,19,2020-10-11,0,0,240336.0
47024,19,2020-10-12,34,0,240336.0
47035,19,2020-10-13,17,0,240336.0
47046,19,2020-10-14,29,0,240336.0
47057,19,2020-10-15,27,0,240336.0
47068,19,2020-10-16,27,0,240336.0
47079,19,2020-10-17,16,0,240336.0
47090,19,2020-10-18,3,0,240336.0
47101,19,2020-10-19,57,0,240336.0
47112,19,2020-10-20,68,0,240336.0
47123,19,2020-10-21,91,0,240336.0
47134,19,2020-10-22,92,0,240336.0
47145,19,2020-10-23,75,0,240336.0
47156,19,2020-10-24,43,0,240336.0
47167,19,2020-10-25,8,0,240336.0
47178,19,2020-10-26,119,0,240336.0
47189,19,2020-10-27,111,0,240336.0
47200,19,2020-10-28,129,0,240336.0
47211,19,2020-10-29,128,0,240336.0
47222,19,2020-10-30,143,0,240336.0
47233,19,2020-10-31,58,0,240336.0
47244,19,2020-11-01,7,0,240336.0
47255,19,2020-11-02,179,0,240336.0
47266,19,2020-11-03,108,0,240336.0
47277,19,2020-11-04,129,0,240336.0
47288,19,2020-11-05,134,0,240336.0
47299,19,2020-11-06,186,0,240336.0
47310,19,2020-11-07,37,0,240336.0
47321,19,2020-11-08,4,0,240336.0
47332,19,2020-11-09,149,0,240336.0
47343,19,2020-11-10,122,0,240336.0
47354,19,2020-11-11,4,0,240336.0
47365,19,2020-11-12,106,0,240336.0
47376,19,2020-11-13,101,0,240336.0
47387,19,2020-11-14,23,0,240336.0
47398,19,2020-11-15,1,0,240336.0
47409,19,2020-11-16,86,0,240336.0
47420,19,2020-11-17,62,0,240336.0
47431,19,2020-11-18,44,0,240336.0
47442,19,2020-11-19,26,0,240336.0
47453,19,2020-11-20,49,0,240336.0
47464,19,2020-11-21,23,0,240336.0
47475,19,2020-11-22,2,0,240336.0
47486,19,2020-11-23,37,0,240336.0
47497,19,2020-11-24,32,0,240336.0
47508,19,2020-11-25,37,0,240336.0
47519,19,2020-11-26,30,0,240336.0
47530,19,2020-11-27,27,0,240336.0
47541,19,2020-11-28,11,0,240336.0
47552,19,2020-11-29,2,0,240336.0
47563,19,2020-11-30,35,0,240336.0
47574,19,2020-12-01,23,0,240336.0
47585,19,2020-12-02,20,0,240336.0
47596,19,2020-12-03,32,0,240336.0
47607,19,2020-12-04,44,0,240336.0
47618,19,2020-12-05,16,0,240336.0
47629,19,2020-12-06,2,0,240336.0
47640,19,2020-12-07,23,0,240336.0
47651,19,2020-12-08,22,0,240336.0
47662,19,2020-12-09,19,0,240336.0
47673,19,2020-12-10,20,0,240336.0
47684,19,2020-12-11,25,0,240336.0
47695,19,2020-12-12,11,0,240336.0
47706,19,2020-12-13,2,0,240336.0
47717,19,2020-12-14,31,0,240336.0
47728,19,2020-12-15,19,0,240336.0
47739,19,2020-12-16,23,0,240336.0
47750,19,2020-12-17,40,0,240336.0
47761,19,2020-12-18,40,0,240336.0
47772,19,2020-12-19,24,0,240336.0
47783,19,2020-12-20,1,0,240336.0
47794,19,2020-12-21,37,0,240336.0
47805,19,2020-12-22,37,0,240336.0
47816,19,2020-12-23,27,0,240336.0
47827,19,2020-12-24,30,0,240336.0
47838,19,2020-12-25,3,0,240336.0
47849,19,2020-12-26,18,0,240336.0
47860,19,2020-12-27,4,0,240336.0
47871,21,2020-05-13,4,0,532886.0
47882,21,2020-05-14,7,0,532886.0
47893,21,2020-05-15,7,0,532886.0
47904,21,2020-05-16,4,0,532886.0
47915,21,2020-05-17,0,0,532886.0
47926,21,2020-05-18,10,0,532886.0
47937,21,2020-05-19,13,0,532886.0
47948,21,2020-05-20,5,0,532886.0
47959,21,2020-05-21,0,0,532886.0
47970,21,2020-05-22,13,0,532886.0
47981,21,2020-05-23,0,0,532886.0
47992,21,2020-05-24,1,0,532886.0
48003,21,2020-05-25,4,0,532886.0
48014,21,2020-05-26,3,0,532886.0
48025,21,2020-05-27,5,0,532886.0
48036,21,2020-05-28,3,0,532886.0
48047,21,2020-05-29,2,0,532886.0
48058,21,2020-05-30,2,0,532886.0
48069,21,2020-05-31,0,0,532886.0
48080,21,2020-06-01,0,0,532886.0
48091,21,2020-06-02,1,0,532886.0
48102,21,2020-06-03,0,0,532886.0
48113,21,2020-06-04,1,0,532886.0
48124,21,2020-06-05,0,0,532886.0
48135,21,2020-06-06,1,0,532886.0
48146,21,2020-06-07,0,0,532886.0
48157,21,2020-06-08,3,0,532886.0
48168,21,2020-06-09,2,0,532886.0
48179,21,2020-06-10,0,0,532886.0
48190,21,2020-06-11,2,0,532886.0
48201,21,2020-06-12,5,0,532886.0
48212,21,2020-06-13,0,0,532886.0
48223,21,2020-06-14,0,0,532886.0
48234,21,2020-06-15,5,0,532886.0
48245,21,2020-06-16,3,0,532886.0
48256,21,2020-06-17,1,0,532886.0
48267,21,2020-06-18,5,0,532886.0
48278,21,2020-06-19,1,0,532886.0
48289,21,2020-06-20,0,0,532886.0
48300,21,2020-06-21,0,0,532886.0
48311,21,2020-06-22,2,0,532886.0
48322,21,2020-06-23,4,0,532886.0
48333,21,2020-06-24,3,0,532886.0
48344,21,2020-06-25,0,0,532886.0
48355,21,2020-06-26,2,0,532886.0
48366,21,2020-06-27,0,0,532886.0
48377,21,2020-06-28,0,0,532886.0
48388,21,2020-06-29,1,0,532886.0
48399,21,2020-06-30,4,0,532886.0
48410,21,2020-07-01,2,0,532886.0
48421,21,2020-07-02,0,0,532886.0
48432,21,2020-07-03,1,0,532886.0
48443,21,2020-07-04,0,0,532886.0
48454,21,2020-07-05,0,0,532886.0
48465,21,2020-07-06,1,0,532886.0
48476,21,2020-07-07,3,0,532886.0
48487,21,2020-07-08,3,0,532886.0
48498,21,2020-07-09,7,0,532886.0
48509,21,2020-07-10,1,0,532886.0
48520,21,2020-07-11,3,0,532886.0
48531,21,2020-07-12,0,0,532886.0
48542,21,2020-07-13,1,0,532886.0
48553,21,2020-07-14,1,0,532886.0
48564,21,2020-07-15,3,0,532886.0
48575,21,2020-07-16,2,0,532886.0
48586,21,2020-07-17,5,0,532886.0
48597,21,2020-07-18,1,0,532886.0
48608,21,2020-07-19,1,0,532886.0
48619,21,2020-07-20,4,0,532886.0
48630,21,2020-07-21,0,0,532886.0
48641,21,2020-07-22,3,0,532886.0
48652,21,2020-07-23,7,0,532886.0
48663,21,2020-07-24,3,0,532886.0
48674,21,2020-07-25,3,0,532886.0
48685,21,2020-07-26,0,0,532886.0
48696,21,2020-07-27,8,0,532886.0
48707,21,2020-07-28,4,0,532886.0
48718,21,2020-07-29,3,0,532886.0
48729,21,2020-07-30,2,0,532886.0
48740,21,2020-07-31,6,0,532886.0
48751,21,2020-08-01,1,0,532886.0
48762,21,2020-08-02,2,0,532886.0
48773,21,2020-08-03,9,0,532886.0
48784,21,2020-08-04,5,0,532886.0
48795,21,2020-08-05,12,0,532886.0
48806,21,2020-08-06,7,0,532886.0
48817,21,2020-08-07,3,0,532886.0
48828,21,2020-08-08,2,0,532886.0
48839,21,2020-08-09,2,0,532886.0
48850,21,2020-08-10,4,0,532886.0
48861,21,2020-08-11,5,0,532886.0
48872,21,2020-08-12,15,0,532886.0
48883,21,2020-08-13,7,0,532886.0
48894,21,2020-08-14,13,0,532886.0
48905,21,2020-08-15,10,0,532886.0
48916,21,2020-08-16,4,0,532886.0
48927,21,2020-08-17,30,0,532886.0
48938,21,2020-08-18,19,0,532886.0
48949,21,2020-08-19,30,0,532886.0
48960,21,2020-08-20,34,0,532886.0
48971,21,2020-08-21,58,0,532886.0
48982,21,2020-08-22,38,0,532886.0
48993,21,2020-08-23,16,0,532886.0
49004,21,2020-08-24,61,0,532886.0
49015,21,2020-08-25,44,0,532886.0
49026,21,2020-08-26,62,0,532886.0
49037,21,2020-08-27,72,0,532886.0
49048,21,2020-08-28,70,0,532886.0
49059,21,2020-08-29,29,0,532886.0
49070,21,2020-08-30,18,0,532886.0
49081,21,2020-08-31,46,0,532886.0
49092,21,2020-09-01,67,0,532886.0
49103,21,2020-09-02,65,0,532886.0
49114,21,2020-09-03,78,0,532886.0
49125,21,2020-09-04,66,0,532886.0
49136,21,2020-09-05,32,0,532886.0
49147,21,2020-09-06,26,0,532886.0
49158,21,2020-09-07,114,0,532886.0
49169,21,2020-09-08,121,0,532886.0
49180,21,2020-09-09,73,0,532886.0
49191,21,2020-09-10,114,0,532886.0
49202,21,2020-09-11,83,0,532886.0
49213,21,2020-09-12,50,0,532886.0
49224,21,2020-09-13,36,0,532886.0
49235,21,2020-09-14,76,0,532886.0
49246,21,2020-09-15,83,0,532886.0
49257,21,2020-09-16,78,0,532886.0
49268,21,2020-09-17,86,0,532886.0
49279,21,2020-09-18,107,0,532886.0
49290,21,2020-09-19,57,0,532886.0
49301,21,2020-09-20,59,0,532886.0
49312,21,2020-09-21,92,0,532886.0
49323,21,2020-09-22,96,0,532886.0
49334,21,2020-09-23,114,0,532886.0
49345,21,2020-09-24,109,0,532886.0
49356,21,2020-09-25,85,0,532886.0
49367,21,2020-09-26,66,0,532886.0
49378,21,2020-09-27,27,0,532886.0
49389,21,2020-09-28,92,0,532886.0
49400,21,2020-09-29,81,0,532886.0
49411,21,2020-09-30,120,0,532886.0
49422,21,2020-10-01,86,0,532886.0
49433,21,2020-10-02,95,0,532886.0
49444,21,2020-10-03,44,0,532886.0
49455,21,2020-10-04,20,0,532886.0
49466,21,2020-10-05,128,0,532886.0
49477,21,2020-10-06,82,0,532886.0
49488,21,2020-10-07,151,0,532886.0
49499,21,2020-10-08,115,0,532886.0
49510,21,2020-10-09,148,0,532886.0
49521,21,2020-10-10,97,0,532886.0
49532,21,2020-10-11,26,0,532886.0
49543,21,2020-10-12,173,0,532886.0
49554,21,2020-10-13,164,0,532886.0
49565,21,2020-10-14,181,0,532886.0
49576,21,2020-10-15,200,0,532886.0
49587,21,2020-10-16,213,0,532886.0
49598,21,2020-10-17,149,0,532886.0
49609,21,2020-10-18,53,0,532886.0
49620,21,2020-10-19,260,0,532886.0
49631,21,2020-10-20,271,0,532886.0
49642,21,2020-10-21,356,0,532886.0
49653,21,2020-10-22,348,0,532886.0
49664,21,2020-10-23,436,0,532886.0
49675,21,2020-10-24,231,0,532886.0
49686,21,2020-10-25,128,0,532886.0
49697,21,2020-10-26,572,0,532886.0
49708,21,2020-10-27,522,0,532886.0
49719,21,2020-10-28,414,0,532886.0
49730,21,2020-10-29,416,0,532886.0
49741,21,2020-10-30,471,0,532886.0
49752,21,2020-10-31,296,0,532886.0
49763,21,2020-11-01,99,0,532886.0
49774,21,2020-11-02,691,0,532886.0
49785,21,2020-11-03,575,0,532886.0
49796,21,2020-11-04,508,0,532886.0
49807,21,2020-11-05,452,0,532886.0
49818,21,2020-11-06,463,0,532886.0
49829,21,2020-11-07,197,0,532886.0
49840,21,2020-11-08,87,0,532886.0
49851,21,2020-11-09,418,0,532886.0
49862,21,2020-11-10,366,0,532886.0
49873,21,2020-11-11,87,0,532886.0
49884,21,2020-11-12,323,0,532886.0
49895,21,2020-11-13,285,0,532886.0
49906,21,2020-11-14,128,0,532886.0
49917,21,2020-11-15,41,0,532886.0
49928,21,2020-11-16,245,0,532886.0
49939,21,2020-11-17,178,0,532886.0
49950,21,2020-11-18,161,0,532886.0
49961,21,2020-11-19,161,0,532886.0
49972,21,2020-11-20,156,0,532886.0
49983,21,2020-11-21,69,0,532886.0
49994,21,2020-11-22,23,0,532886.0
50005,21,2020-11-23,146,0,532886.0
50016,21,2020-11-24,114,0,532886.0
50027,21,2020-11-25,110,0,532886.0
50038,21,2020-11-26,152,0,532886.0
50049,21,2020-11-27,122,0,532886.0
50060,21,2020-11-28,61,0,532886.0
50071,21,2020-11-29,22,0,532886.0
50082,21,2020-11-30,180,0,532886.0
50093,21,2020-12-01,151,0,532886.0
50104,21,2020-12-02,138,0,532886.0
50115,21,2020-12-03,110,0,532886.0
50126,21,2020-12-04,112,0,532886.0
50137,21,2020-12-05,56,0,532886.0
50148,21,2020-12-06,21,0,532886.0
50159,21,2020-12-07,158,0,532886.0
50170,21,2020-12-08,187,0,532886.0
50181,21,2020-12-09,139,0,532886.0
50192,21,2020-12-10,144,0,532886.0
50203,21,2020-12-11,155,0,532886.0
50214,21,2020-12-12,106,0,532886.0
50225,21,2020-12-13,26,0,532886.0
50236,21,2020-12-14,248,0,532886.0
50247,21,2020-12-15,244,0,532886.0
50258,21,2020-12-16,186,0,532886.0
50269,21,2020-12-17,165,0,532886.0
50280,21,2020-12-18,186,0,532886.0
50291,21,2020-12-19,113,0,532886.0
50302,21,2020-12-20,50,0,532886.0
50313,21,2020-12-21,240,0,532886.0
50324,21,2020-12-22,226,0,532886.0
50335,21,2020-12-23,200,0,532886.0
50346,21,2020-12-24,162,0,532886.0
50357,21,2020-12-25,15,0,532886.0
50368,21,2020-12-26,99,0,532886.0
50379,21,2020-12-27,36,0,532886.0
50390,22,2020-05-13,3,0,596186.0
50401,22,2020-05-14,6,0,596186.0
50412,22,2020-05-15,13,0,596186.0
50423,22,2020-05-16,5,0,596186.0
50434,22,2020-05-17,2,0,596186.0
50445,22,2020-05-18,15,0,596186.0
50456,22,2020-05-19,45,0,596186.0
50467,22,2020-05-20,28,0,596186.0
50478,22,2020-05-21,18,0,596186.0
50489,22,2020-05-22,14,0,596186.0
50500,22,2020-05-23,8,0,596186.0
50511,22,2020-05-24,3,0,596186.0
50522,22,2020-05-25,8,0,596186.0
50533,22,2020-05-26,12,0,596186.0
50544,22,2020-05-27,8,0,596186.0
50555,22,2020-05-28,5,0,596186.0
50566,22,2020-05-29,4,0,596186.0
50577,22,2020-05-30,4,0,596186.0
50588,22,2020-05-31,2,0,596186.0
50599,22,2020-06-01,0,0,596186.0
50610,22,2020-06-02,3,0,596186.0
50621,22,2020-06-03,2,0,596186.0
50632,22,2020-06-04,4,0,596186.0
50643,22,2020-06-05,3,0,596186.0
