,dep,jour,P,cl_age90
61852,31,2020-10-26,1059,0
61863,31,2020-10-27,942,0
61874,31,2020-10-28,871,0
61885,31,2020-10-29,792,0
61896,31,2020-10-30,891,0
61907,31,2020-10-31,386,0
61918,31,2020-11-01,355,0
61929,31,2020-11-02,875,0
61940,31,2020-11-03,779,0
61951,31,2020-11-04,565,0
61962,32,2020-05-13,2,0
61973,32,2020-05-14,3,0
61984,32,2020-05-15,1,0
61995,32,2020-05-16,2,0
62006,32,2020-05-17,2,0
62017,32,2020-05-18,21,0
62028,32,2020-05-19,9,0
62039,32,2020-05-20,3,0
62050,32,2020-05-21,0,0
62061,32,2020-05-22,0,0
62072,32,2020-05-23,1,0
62083,32,2020-05-24,1,0
62094,32,2020-05-25,1,0
62105,32,2020-05-26,2,0
62116,32,2020-05-27,6,0
62127,32,2020-05-28,4,0
62138,32,2020-05-29,9,0
62149,32,2020-05-30,0,0
62160,32,2020-05-31,0,0
62171,32,2020-06-01,0,0
62182,32,2020-06-02,1,0
62193,32,2020-06-03,0,0
62204,32,2020-06-04,1,0
62215,32,2020-06-05,0,0
62226,32,2020-06-06,1,0
62237,32,2020-06-07,0,0
62248,32,2020-06-08,0,0
62259,32,2020-06-09,1,0
62270,32,2020-06-10,1,0
62281,32,2020-06-11,2,0
62292,32,2020-06-12,0,0
62303,32,2020-06-13,0,0
62314,32,2020-06-14,0,0
62325,32,2020-06-15,0,0
62336,32,2020-06-16,0,0
62347,32,2020-06-17,0,0
62358,32,2020-06-18,0,0
62369,32,2020-06-19,0,0
62380,32,2020-06-20,0,0
62391,32,2020-06-21,0,0
62402,32,2020-06-22,0,0
62413,32,2020-06-23,1,0
62424,32,2020-06-24,1,0
62435,32,2020-06-25,0,0
62446,32,2020-06-26,0,0
62457,32,2020-06-27,0,0
62468,32,2020-06-28,0,0
62479,32,2020-06-29,0,0
62490,32,2020-06-30,1,0
62501,32,2020-07-01,1,0
62512,32,2020-07-02,0,0
62523,32,2020-07-03,0,0
62534,32,2020-07-04,0,0
62545,32,2020-07-05,0,0
62556,32,2020-07-06,0,0
62567,32,2020-07-07,0,0
62578,32,2020-07-08,0,0
62589,32,2020-07-09,0,0
62600,32,2020-07-10,0,0
62611,32,2020-07-11,0,0
62622,32,2020-07-12,0,0
62633,32,2020-07-13,0,0
62644,32,2020-07-14,0,0
62655,32,2020-07-15,0,0
62666,32,2020-07-16,0,0
62677,32,2020-07-17,2,0
62688,32,2020-07-18,0,0
62699,32,2020-07-19,0,0
62710,32,2020-07-20,3,0
62721,32,2020-07-21,3,0
62732,32,2020-07-22,0,0
62743,32,2020-07-23,0,0
62754,32,2020-07-24,0,0
62765,32,2020-07-25,0,0
62776,32,2020-07-26,0,0
62787,32,2020-07-27,1,0
62798,32,2020-07-28,5,0
62809,32,2020-07-29,2,0
62820,32,2020-07-30,1,0
62831,32,2020-07-31,0,0
62842,32,2020-08-01,1,0
62853,32,2020-08-02,0,0
62864,32,2020-08-03,1,0
62875,32,2020-08-04,0,0
62886,32,2020-08-05,2,0
62897,32,2020-08-06,0,0
62908,32,2020-08-07,1,0
62919,32,2020-08-08,0,0
62930,32,2020-08-09,0,0
62941,32,2020-08-10,8,0
62952,32,2020-08-11,4,0
62963,32,2020-08-12,3,0
62974,32,2020-08-13,4,0
62985,32,2020-08-14,3,0
62996,32,2020-08-15,1,0
63007,32,2020-08-16,1,0
63018,32,2020-08-17,2,0
63029,32,2020-08-18,11,0
63040,32,2020-08-19,9,0
63051,32,2020-08-20,8,0
63062,32,2020-08-21,6,0
63073,32,2020-08-22,3,0
63084,32,2020-08-23,1,0
63095,32,2020-08-24,8,0
63106,32,2020-08-25,6,0
63117,32,2020-08-26,11,0
63128,32,2020-08-27,7,0
63139,32,2020-08-28,40,0
63150,32,2020-08-29,5,0
63161,32,2020-08-30,1,0
63172,32,2020-08-31,10,0
63183,32,2020-09-01,14,0
63194,32,2020-09-02,10,0
63205,32,2020-09-03,19,0
63216,32,2020-09-04,18,0
63227,32,2020-09-05,4,0
63238,32,2020-09-06,2,0
63249,32,2020-09-07,29,0
63260,32,2020-09-08,32,0
63271,32,2020-09-09,40,0
63282,32,2020-09-10,31,0
63293,32,2020-09-11,32,0
63304,32,2020-09-12,6,0
63315,32,2020-09-13,3,0
63326,32,2020-09-14,34,0
63337,32,2020-09-15,26,0
63348,32,2020-09-16,78,0
63359,32,2020-09-17,35,0
63370,32,2020-09-18,32,0
63381,32,2020-09-19,5,0
63392,32,2020-09-20,4,0
63403,32,2020-09-21,57,0
63414,32,2020-09-22,24,0
63425,32,2020-09-23,16,0
63436,32,2020-09-24,34,0
63447,32,2020-09-25,31,0
63458,32,2020-09-26,7,0
63469,32,2020-09-27,2,0
63480,32,2020-09-28,31,0
63491,32,2020-09-29,20,0
63502,32,2020-09-30,25,0
63513,32,2020-10-01,41,0
63524,32,2020-10-02,20,0
63535,32,2020-10-03,6,0
63546,32,2020-10-04,0,0
63557,32,2020-10-05,41,0
63568,32,2020-10-06,21,0
63579,32,2020-10-07,40,0
63590,32,2020-10-08,31,0
63601,32,2020-10-09,51,0
63612,32,2020-10-10,15,0
63623,32,2020-10-11,3,0
63634,32,2020-10-12,66,0
63645,32,2020-10-13,53,0
63656,32,2020-10-14,34,0
63667,32,2020-10-15,39,0
63678,32,2020-10-16,47,0
63689,32,2020-10-17,17,0
63700,32,2020-10-18,0,0
63711,32,2020-10-19,100,0
63722,32,2020-10-20,59,0
63733,32,2020-10-21,48,0
63744,32,2020-10-22,83,0
63755,32,2020-10-23,62,0
63766,32,2020-10-24,41,0
63777,32,2020-10-25,3,0
63788,32,2020-10-26,101,0
63799,32,2020-10-27,85,0
63810,32,2020-10-28,86,0
63821,32,2020-10-29,75,0
63832,32,2020-10-30,61,0
63843,32,2020-10-31,33,0
63854,32,2020-11-01,3,0
63865,32,2020-11-02,131,0
63876,32,2020-11-03,94,0
63887,32,2020-11-04,82,0
63898,33,2020-05-13,4,0
63909,33,2020-05-14,5,0
63920,33,2020-05-15,5,0
63931,33,2020-05-16,0,0
63942,33,2020-05-17,1,0
63953,33,2020-05-18,6,0
63964,33,2020-05-19,5,0
63975,33,2020-05-20,6,0
63986,33,2020-05-21,0,0
63997,33,2020-05-22,3,0
64008,33,2020-05-23,2,0
64019,33,2020-05-24,0,0
64030,33,2020-05-25,5,0
64041,33,2020-05-26,2,0
64052,33,2020-05-27,7,0
64063,33,2020-05-28,3,0
64074,33,2020-05-29,3,0
64085,33,2020-05-30,3,0
64096,33,2020-05-31,0,0
64107,33,2020-06-01,4,0
64118,33,2020-06-02,0,0
64129,33,2020-06-03,4,0
64140,33,2020-06-04,0,0
64151,33,2020-06-05,1,0
64162,33,2020-06-06,0,0
64173,33,2020-06-07,0,0
64184,33,2020-06-08,2,0
64195,33,2020-06-09,2,0
64206,33,2020-06-10,3,0
64217,33,2020-06-11,8,0
64228,33,2020-06-12,0,0
64239,33,2020-06-13,3,0
64250,33,2020-06-14,0,0
64261,33,2020-06-15,1,0
64272,33,2020-06-16,1,0
64283,33,2020-06-17,3,0
64294,33,2020-06-18,8,0
64305,33,2020-06-19,7,0
64316,33,2020-06-20,4,0
64327,33,2020-06-21,3,0
64338,33,2020-06-22,4,0
64349,33,2020-06-23,4,0
64360,33,2020-06-24,5,0
64371,33,2020-06-25,0,0
64382,33,2020-06-26,2,0
64393,33,2020-06-27,2,0
64404,33,2020-06-28,0,0
64415,33,2020-06-29,5,0
64426,33,2020-06-30,6,0
64437,33,2020-07-01,8,0
64448,33,2020-07-02,5,0
64459,33,2020-07-03,3,0
64470,33,2020-07-04,2,0
64481,33,2020-07-05,0,0
64492,33,2020-07-06,3,0
64503,33,2020-07-07,4,0
64514,33,2020-07-08,20,0
64525,33,2020-07-09,7,0
64536,33,2020-07-10,13,0
64547,33,2020-07-11,2,0
64558,33,2020-07-12,0,0
64569,33,2020-07-13,13,0
64580,33,2020-07-14,2,0
64591,33,2020-07-15,15,0
64602,33,2020-07-16,17,0
64613,33,2020-07-17,26,0
64624,33,2020-07-18,10,0
64635,33,2020-07-19,6,0
64646,33,2020-07-20,14,0
64657,33,2020-07-21,12,0
64668,33,2020-07-22,28,0
64679,33,2020-07-23,25,0
64690,33,2020-07-24,32,0
64701,33,2020-07-25,10,0
64712,33,2020-07-26,4,0
64723,33,2020-07-27,16,0
64734,33,2020-07-28,12,0
64745,33,2020-07-29,13,0
64756,33,2020-07-30,9,0
64767,33,2020-07-31,9,0
64778,33,2020-08-01,10,0
64789,33,2020-08-02,4,0
64800,33,2020-08-03,20,0
64811,33,2020-08-04,13,0
64822,33,2020-08-05,18,0
64833,33,2020-08-06,31,0
64844,33,2020-08-07,28,0
64855,33,2020-08-08,6,0
64866,33,2020-08-09,9,0
64877,33,2020-08-10,54,0
64888,33,2020-08-11,39,0
64899,33,2020-08-12,62,0
64910,33,2020-08-13,79,0
64921,33,2020-08-14,58,0
64932,33,2020-08-15,29,0
64943,33,2020-08-16,31,0
64954,33,2020-08-17,107,0
64965,33,2020-08-18,190,0
64976,33,2020-08-19,181,0
64987,33,2020-08-20,171,0
64998,33,2020-08-21,185,0
65009,33,2020-08-22,147,0
65020,33,2020-08-23,118,0
65031,33,2020-08-24,256,0
65042,33,2020-08-25,328,0
65053,33,2020-08-26,321,0
65064,33,2020-08-27,462,0
65075,33,2020-08-28,373,0
65086,33,2020-08-29,190,0
65097,33,2020-08-30,128,0
65108,33,2020-08-31,485,0
65119,33,2020-09-01,525,0
65130,33,2020-09-02,571,0
65141,33,2020-09-03,476,0
65152,33,2020-09-04,483,0
65163,33,2020-09-05,164,0
65174,33,2020-09-06,133,0
65185,33,2020-09-07,533,0
65196,33,2020-09-08,397,0
65207,33,2020-09-09,406,0
65218,33,2020-09-10,434,0
65229,33,2020-09-11,368,0
65240,33,2020-09-12,139,0
65251,33,2020-09-13,100,0
65262,33,2020-09-14,455,0
65273,33,2020-09-15,477,0
65284,33,2020-09-16,387,0
65295,33,2020-09-17,392,0
65306,33,2020-09-18,370,0
65317,33,2020-09-19,157,0
65328,33,2020-09-20,74,0
65339,33,2020-09-21,367,0
65350,33,2020-09-22,293,0
65361,33,2020-09-23,291,0
65372,33,2020-09-24,249,0
65383,33,2020-09-25,283,0
65394,33,2020-09-26,124,0
65405,33,2020-09-27,60,0
65416,33,2020-09-28,351,0
65427,33,2020-09-29,237,0
65438,33,2020-09-30,259,0
65449,33,2020-10-01,280,0
65460,33,2020-10-02,289,0
65471,33,2020-10-03,131,0
65482,33,2020-10-04,65,0
65493,33,2020-10-05,313,0
65504,33,2020-10-06,292,0
65515,33,2020-10-07,275,0
65526,33,2020-10-08,296,0
65537,33,2020-10-09,298,0
65548,33,2020-10-10,151,0
65559,33,2020-10-11,53,0
65570,33,2020-10-12,398,0
65581,33,2020-10-13,322,0
65592,33,2020-10-14,291,0
65603,33,2020-10-15,321,0
65614,33,2020-10-16,344,0
65625,33,2020-10-17,138,0
65636,33,2020-10-18,74,0
65647,33,2020-10-19,460,0
65658,33,2020-10-20,453,0
65669,33,2020-10-21,543,0
65680,33,2020-10-22,522,0
65691,33,2020-10-23,659,0
65702,33,2020-10-24,193,0
65713,33,2020-10-25,114,0
65724,33,2020-10-26,810,0
65735,33,2020-10-27,739,0
65746,33,2020-10-28,640,0
65757,33,2020-10-29,683,0
65768,33,2020-10-30,748,0
65779,33,2020-10-31,226,0
65790,33,2020-11-01,77,0
65801,33,2020-11-02,935,0
65812,33,2020-11-03,795,0
65823,33,2020-11-04,632,0
65834,34,2020-05-13,11,0
65845,34,2020-05-14,7,0
65856,34,2020-05-15,5,0
65867,34,2020-05-16,1,0
65878,34,2020-05-17,1,0
65889,34,2020-05-18,15,0
65900,34,2020-05-19,13,0
65911,34,2020-05-20,21,0
65922,34,2020-05-21,0,0
65933,34,2020-05-22,8,0
65944,34,2020-05-23,0,0
65955,34,2020-05-24,1,0
65966,34,2020-05-25,3,0
65977,34,2020-05-26,0,0
65988,34,2020-05-27,1,0
65999,34,2020-05-28,2,0
66010,34,2020-05-29,0,0
66021,34,2020-05-30,8,0
66032,34,2020-05-31,0,0
66043,34,2020-06-01,0,0
66054,34,2020-06-02,4,0
66065,34,2020-06-03,1,0
66076,34,2020-06-04,2,0
66087,34,2020-06-05,3,0
66098,34,2020-06-06,1,0
66109,34,2020-06-07,0,0
66120,34,2020-06-08,2,0
66131,34,2020-06-09,2,0
66142,34,2020-06-10,8,0
66153,34,2020-06-11,1,0
66164,34,2020-06-12,2,0
66175,34,2020-06-13,0,0
66186,34,2020-06-14,1,0
66197,34,2020-06-15,5,0
66208,34,2020-06-16,2,0
66219,34,2020-06-17,3,0
66230,34,2020-06-18,1,0
66241,34,2020-06-19,2,0
66252,34,2020-06-20,0,0
66263,34,2020-06-21,0,0
66274,34,2020-06-22,1,0
66285,34,2020-06-23,2,0
66296,34,2020-06-24,5,0
66307,34,2020-06-25,2,0
66318,34,2020-06-26,8,0
66329,34,2020-06-27,2,0
66340,34,2020-06-28,2,0
66351,34,2020-06-29,3,0
66362,34,2020-06-30,2,0
66373,34,2020-07-01,5,0
66384,34,2020-07-02,3,0
66395,34,2020-07-03,3,0
66406,34,2020-07-04,4,0
66417,34,2020-07-05,2,0
66428,34,2020-07-06,2,0
66439,34,2020-07-07,5,0
66450,34,2020-07-08,11,0
66461,34,2020-07-09,4,0
66472,34,2020-07-10,9,0
66483,34,2020-07-11,4,0
66494,34,2020-07-12,0,0
66505,34,2020-07-13,8,0
66516,34,2020-07-14,0,0
66527,34,2020-07-15,8,0
66538,34,2020-07-16,9,0
66549,34,2020-07-17,5,0
66560,34,2020-07-18,7,0
66571,34,2020-07-19,0,0
66582,34,2020-07-20,14,0
66593,34,2020-07-21,13,0
66604,34,2020-07-22,6,0
66615,34,2020-07-23,10,0
66626,34,2020-07-24,9,0
66637,34,2020-07-25,8,0
66648,34,2020-07-26,1,0
66659,34,2020-07-27,18,0
66670,34,2020-07-28,21,0
66681,34,2020-07-29,19,0
66692,34,2020-07-30,17,0
66703,34,2020-07-31,32,0
66714,34,2020-08-01,4,0
66725,34,2020-08-02,2,0
66736,34,2020-08-03,34,0
66747,34,2020-08-04,16,0
66758,34,2020-08-05,25,0
66769,34,2020-08-06,32,0
66780,34,2020-08-07,48,0
66791,34,2020-08-08,23,0
66802,34,2020-08-09,6,0
66813,34,2020-08-10,61,0
66824,34,2020-08-11,68,0
66835,34,2020-08-12,100,0
66846,34,2020-08-13,115,0
66857,34,2020-08-14,109,0
66868,34,2020-08-15,16,0
66879,34,2020-08-16,3,0
66890,34,2020-08-17,205,0
66901,34,2020-08-18,186,0
66912,34,2020-08-19,160,0
66923,34,2020-08-20,220,0
66934,34,2020-08-21,177,0
66945,34,2020-08-22,84,0
66956,34,2020-08-23,24,0
66967,34,2020-08-24,202,0
66978,34,2020-08-25,207,0
66989,34,2020-08-26,178,0
67000,34,2020-08-27,206,0
67011,34,2020-08-28,230,0
67022,34,2020-08-29,71,0
67033,34,2020-08-30,41,0
67044,34,2020-08-31,214,0
67055,34,2020-09-01,179,0
67066,34,2020-09-02,182,0
67077,34,2020-09-03,208,0
67088,34,2020-09-04,225,0
67099,34,2020-09-05,58,0
67110,34,2020-09-06,38,0
67121,34,2020-09-07,239,0
67132,34,2020-09-08,210,0
67143,34,2020-09-09,192,0
67154,34,2020-09-10,211,0
67165,34,2020-09-11,190,0
67176,34,2020-09-12,71,0
67187,34,2020-09-13,31,0
67198,34,2020-09-14,257,0
67209,34,2020-09-15,225,0
67220,34,2020-09-16,177,0
67231,34,2020-09-17,223,0
67242,34,2020-09-18,252,0
67253,34,2020-09-19,85,0
67264,34,2020-09-20,38,0
67275,34,2020-09-21,249,0
67286,34,2020-09-22,201,0
67297,34,2020-09-23,156,0
67308,34,2020-09-24,182,0
67319,34,2020-09-25,205,0
67330,34,2020-09-26,119,0
67341,34,2020-09-27,36,0
67352,34,2020-09-28,209,0
67363,34,2020-09-29,226,0
67374,34,2020-09-30,222,0
67385,34,2020-10-01,253,0
67396,34,2020-10-02,338,0
67407,34,2020-10-03,223,0
67418,34,2020-10-04,42,0
67429,34,2020-10-05,359,0
67440,34,2020-10-06,365,0
67451,34,2020-10-07,458,0
67462,34,2020-10-08,386,0
67473,34,2020-10-09,432,0
67484,34,2020-10-10,288,0
67495,34,2020-10-11,36,0
67506,34,2020-10-12,558,0
67517,34,2020-10-13,482,0
67528,34,2020-10-14,556,0
67539,34,2020-10-15,538,0
67550,34,2020-10-16,501,0
67561,34,2020-10-17,313,0
67572,34,2020-10-18,107,0
67583,34,2020-10-19,679,0
67594,34,2020-10-20,666,0
67605,34,2020-10-21,906,0
67616,34,2020-10-22,811,0
67627,34,2020-10-23,962,0
67638,34,2020-10-24,583,0
67649,34,2020-10-25,148,0
67660,34,2020-10-26,1089,0
67671,34,2020-10-27,1028,0
67682,34,2020-10-28,1029,0
67693,34,2020-10-29,990,0
67704,34,2020-10-30,848,0
67715,34,2020-10-31,446,0
67726,34,2020-11-01,56,0
67737,34,2020-11-02,1145,0
67748,34,2020-11-03,802,0
67759,34,2020-11-04,805,0
67770,35,2020-05-13,5,0
67781,35,2020-05-14,8,0
67792,35,2020-05-15,64,0
67803,35,2020-05-16,9,0
67814,35,2020-05-17,1,0
67825,35,2020-05-18,6,0
67836,35,2020-05-19,1,0
67847,35,2020-05-20,5,0
67858,35,2020-05-21,6,0
67869,35,2020-05-22,3,0
67880,35,2020-05-23,3,0
67891,35,2020-05-24,0,0
67902,35,2020-05-25,3,0
67913,35,2020-05-26,2,0
67924,35,2020-05-27,9,0
67935,35,2020-05-28,2,0
67946,35,2020-05-29,0,0
67957,35,2020-05-30,2,0
67968,35,2020-05-31,2,0
67979,35,2020-06-01,1,0
67990,35,2020-06-02,3,0
68001,35,2020-06-03,3,0
68012,35,2020-06-04,0,0
68023,35,2020-06-05,1,0
68034,35,2020-06-06,3,0
68045,35,2020-06-07,0,0
68056,35,2020-06-08,2,0
68067,35,2020-06-09,0,0
68078,35,2020-06-10,2,0
68089,35,2020-06-11,0,0
68100,35,2020-06-12,1,0
68111,35,2020-06-13,0,0
68122,35,2020-06-14,0,0
68133,35,2020-06-15,1,0
68144,35,2020-06-16,0,0
68155,35,2020-06-17,0,0
68166,35,2020-06-18,1,0
68177,35,2020-06-19,1,0
68188,35,2020-06-20,0,0
68199,35,2020-06-21,0,0
68210,35,2020-06-22,0,0
68221,35,2020-06-23,0,0
68232,35,2020-06-24,2,0
68243,35,2020-06-25,3,0
68254,35,2020-06-26,0,0
68265,35,2020-06-27,1,0
68276,35,2020-06-28,0,0
68287,35,2020-06-29,0,0
68298,35,2020-06-30,1,0
68309,35,2020-07-01,2,0
68320,35,2020-07-02,1,0
68331,35,2020-07-03,1,0
68342,35,2020-07-04,1,0
68353,35,2020-07-05,0,0
68364,35,2020-07-06,0,0
68375,35,2020-07-07,2,0
68386,35,2020-07-08,3,0
68397,35,2020-07-09,4,0
68408,35,2020-07-10,10,0
68419,35,2020-07-11,7,0
68430,35,2020-07-12,2,0
68441,35,2020-07-13,13,0
68452,35,2020-07-14,0,0
68463,35,2020-07-15,12,0
68474,35,2020-07-16,5,0
68485,35,2020-07-17,8,0
68496,35,2020-07-18,6,0
68507,35,2020-07-19,1,0
68518,35,2020-07-20,16,0
68529,35,2020-07-21,13,0
68540,35,2020-07-22,31,0
68551,35,2020-07-23,22,0
68562,35,2020-07-24,40,0
68573,35,2020-07-25,27,0
68584,35,2020-07-26,6,0
68595,35,2020-07-27,34,0
68606,35,2020-07-28,50,0
68617,35,2020-07-29,26,0
68628,35,2020-07-30,22,0
68639,35,2020-07-31,43,0
68650,35,2020-08-01,14,0
68661,35,2020-08-02,6,0
68672,35,2020-08-03,39,0
68683,35,2020-08-04,52,0
68694,35,2020-08-05,39,0
68705,35,2020-08-06,21,0
68716,35,2020-08-07,19,0
68727,35,2020-08-08,8,0
68738,35,2020-08-09,3,0
68749,35,2020-08-10,23,0
68760,35,2020-08-11,27,0
68771,35,2020-08-12,27,0
68782,35,2020-08-13,18,0
68793,35,2020-08-14,36,0
68804,35,2020-08-15,5,0
68815,35,2020-08-16,14,0
68826,35,2020-08-17,39,0
68837,35,2020-08-18,59,0
68848,35,2020-08-19,44,0
68859,35,2020-08-20,49,0
68870,35,2020-08-21,59,0
68881,35,2020-08-22,28,0
68892,35,2020-08-23,6,0
68903,35,2020-08-24,48,0
68914,35,2020-08-25,60,0
68925,35,2020-08-26,71,0
68936,35,2020-08-27,63,0
68947,35,2020-08-28,72,0
68958,35,2020-08-29,32,0
68969,35,2020-08-30,20,0
68980,35,2020-08-31,86,0
68991,35,2020-09-01,111,0
69002,35,2020-09-02,109,0
69013,35,2020-09-03,172,0
69024,35,2020-09-04,124,0
69035,35,2020-09-05,67,0
69046,35,2020-09-06,28,0
69057,35,2020-09-07,193,0
69068,35,2020-09-08,182,0
69079,35,2020-09-09,177,0
69090,35,2020-09-10,203,0
69101,35,2020-09-11,158,0
69112,35,2020-09-12,83,0
69123,35,2020-09-13,39,0
69134,35,2020-09-14,160,0
69145,35,2020-09-15,218,0
69156,35,2020-09-16,223,0
69167,35,2020-09-17,274,0
69178,35,2020-09-18,255,0
69189,35,2020-09-19,122,0
69200,35,2020-09-20,42,0
69211,35,2020-09-21,250,0
69222,35,2020-09-22,273,0
69233,35,2020-09-23,209,0
69244,35,2020-09-24,210,0
69255,35,2020-09-25,194,0
69266,35,2020-09-26,101,0
69277,35,2020-09-27,24,0
69288,35,2020-09-28,207,0
69299,35,2020-09-29,209,0
69310,35,2020-09-30,176,0
69321,35,2020-10-01,225,0
69332,35,2020-10-02,226,0
69343,35,2020-10-03,130,0
69354,35,2020-10-04,9,0
69365,35,2020-10-05,259,0
69376,35,2020-10-06,212,0
69387,35,2020-10-07,176,0
69398,35,2020-10-08,232,0
69409,35,2020-10-09,241,0
69420,35,2020-10-10,198,0
69431,35,2020-10-11,30,0
69442,35,2020-10-12,358,0
69453,35,2020-10-13,239,0
69464,35,2020-10-14,272,0
69475,35,2020-10-15,302,0
69486,35,2020-10-16,329,0
69497,35,2020-10-17,217,0
69508,35,2020-10-18,49,0
69519,35,2020-10-19,431,0
69530,35,2020-10-20,498,0
69541,35,2020-10-21,419,0
69552,35,2020-10-22,443,0
69563,35,2020-10-23,578,0
69574,35,2020-10-24,339,0
69585,35,2020-10-25,63,0
69596,35,2020-10-26,698,0
69607,35,2020-10-27,626,0
69618,35,2020-10-28,529,0
69629,35,2020-10-29,588,0
69640,35,2020-10-30,676,0
69651,35,2020-10-31,278,0
69662,35,2020-11-01,61,0
69673,35,2020-11-02,694,0
69684,35,2020-11-03,638,0
69695,35,2020-11-04,447,0
69706,36,2020-05-13,1,0
69717,36,2020-05-14,1,0
69728,36,2020-05-15,5,0
69739,36,2020-05-16,1,0
69750,36,2020-05-17,0,0
69761,36,2020-05-18,1,0
69772,36,2020-05-19,2,0
69783,36,2020-05-20,0,0
69794,36,2020-05-21,0,0
69805,36,2020-05-22,0,0
69816,36,2020-05-23,0,0
69827,36,2020-05-24,0,0
69838,36,2020-05-25,1,0
69849,36,2020-05-26,0,0
69860,36,2020-05-27,0,0
69871,36,2020-05-28,0,0
69882,36,2020-05-29,1,0
69893,36,2020-05-30,1,0
69904,36,2020-05-31,0,0
69915,36,2020-06-01,0,0
69926,36,2020-06-02,1,0
69937,36,2020-06-03,2,0
69948,36,2020-06-04,0,0
69959,36,2020-06-05,1,0
69970,36,2020-06-06,0,0
69981,36,2020-06-07,0,0
69992,36,2020-06-08,0,0
70003,36,2020-06-09,1,0
70014,36,2020-06-10,0,0
70025,36,2020-06-11,0,0
70036,36,2020-06-12,0,0
70047,36,2020-06-13,0,0
70058,36,2020-06-14,0,0
70069,36,2020-06-15,0,0
70080,36,2020-06-16,0,0
70091,36,2020-06-17,0,0
70102,36,2020-06-18,0,0
70113,36,2020-06-19,0,0
70124,36,2020-06-20,1,0
70135,36,2020-06-21,0,0
70146,36,2020-06-22,0,0
70157,36,2020-06-23,3,0
70168,36,2020-06-24,0,0
70179,36,2020-06-25,0,0
70190,36,2020-06-26,1,0
70201,36,2020-06-27,0,0
70212,36,2020-06-28,0,0
70223,36,2020-06-29,0,0
70234,36,2020-06-30,0,0
70245,36,2020-07-01,0,0
70256,36,2020-07-02,0,0
70267,36,2020-07-03,0,0
70278,36,2020-07-04,0,0
70289,36,2020-07-05,0,0
70300,36,2020-07-06,0,0
70311,36,2020-07-07,0,0
70322,36,2020-07-08,0,0
70333,36,2020-07-09,0,0
70344,36,2020-07-10,0,0
70355,36,2020-07-11,0,0
70366,36,2020-07-12,0,0
70377,36,2020-07-13,0,0
70388,36,2020-07-14,0,0
70399,36,2020-07-15,1,0
70410,36,2020-07-16,0,0
70421,36,2020-07-17,0,0
70432,36,2020-07-18,0,0
70443,36,2020-07-19,0,0
70454,36,2020-07-20,0,0
70465,36,2020-07-21,0,0
70476,36,2020-07-22,1,0
70487,36,2020-07-23,0,0
70498,36,2020-07-24,0,0
70509,36,2020-07-25,0,0
70520,36,2020-07-26,0,0
70531,36,2020-07-27,3,0
70542,36,2020-07-28,1,0
70553,36,2020-07-29,0,0
70564,36,2020-07-30,4,0
70575,36,2020-07-31,0,0
70586,36,2020-08-01,0,0
70597,36,2020-08-02,0,0
70608,36,2020-08-03,0,0
70619,36,2020-08-04,1,0
70630,36,2020-08-05,1,0
70641,36,2020-08-06,6,0
70652,36,2020-08-07,2,0
70663,36,2020-08-08,0,0
70674,36,2020-08-09,0,0
70685,36,2020-08-10,5,0
70696,36,2020-08-11,3,0
70707,36,2020-08-12,2,0
70718,36,2020-08-13,0,0
70729,36,2020-08-14,8,0
70740,36,2020-08-15,0,0
70751,36,2020-08-16,0,0
70762,36,2020-08-17,4,0
70773,36,2020-08-18,1,0
70784,36,2020-08-19,2,0
70795,36,2020-08-20,2,0
70806,36,2020-08-21,0,0
70817,36,2020-08-22,1,0
70828,36,2020-08-23,0,0
70839,36,2020-08-24,12,0
70850,36,2020-08-25,8,0
70861,36,2020-08-26,15,0
70872,36,2020-08-27,11,0
70883,36,2020-08-28,7,0
70894,36,2020-08-29,4,0
70905,36,2020-08-30,0,0
70916,36,2020-08-31,10,0
70927,36,2020-09-01,8,0
70938,36,2020-09-02,8,0
70949,36,2020-09-03,7,0
70960,36,2020-09-04,2,0
70971,36,2020-09-05,1,0
70982,36,2020-09-06,0,0
70993,36,2020-09-07,7,0
71004,36,2020-09-08,9,0
71015,36,2020-09-09,7,0
71026,36,2020-09-10,5,0
71037,36,2020-09-11,8,0
71048,36,2020-09-12,4,0
71059,36,2020-09-13,2,0
71070,36,2020-09-14,11,0
71081,36,2020-09-15,23,0
71092,36,2020-09-16,11,0
71103,36,2020-09-17,18,0
71114,36,2020-09-18,16,0
71125,36,2020-09-19,4,0
71136,36,2020-09-20,0,0
71147,36,2020-09-21,20,0
71158,36,2020-09-22,6,0
71169,36,2020-09-23,7,0
71180,36,2020-09-24,14,0
71191,36,2020-09-25,13,0
71202,36,2020-09-26,2,0
71213,36,2020-09-27,0,0
71224,36,2020-09-28,11,0
71235,36,2020-09-29,11,0
71246,36,2020-09-30,9,0
71257,36,2020-10-01,11,0
71268,36,2020-10-02,16,0
71279,36,2020-10-03,8,0
71290,36,2020-10-04,0,0
71301,36,2020-10-05,26,0
71312,36,2020-10-06,14,0
71323,36,2020-10-07,22,0
71334,36,2020-10-08,20,0
71345,36,2020-10-09,24,0
71356,36,2020-10-10,13,0
71367,36,2020-10-11,0,0
71378,36,2020-10-12,38,0
71389,36,2020-10-13,26,0
71400,36,2020-10-14,44,0
71411,36,2020-10-15,39,0
71422,36,2020-10-16,46,0
71433,36,2020-10-17,26,0
71444,36,2020-10-18,3,0
