,dep,jour,P,cl_age90,pop
72852,30,2020-08-03,16,0,748468
72863,30,2020-08-04,22,0,748468
72874,30,2020-08-05,20,0,748468
72885,30,2020-08-06,23,0,748468
72896,30,2020-08-07,15,0,748468
72907,30,2020-08-08,14,0,748468
72918,30,2020-08-09,11,0,748468
72929,30,2020-08-10,32,0,748468
72940,30,2020-08-11,29,0,748468
72951,30,2020-08-12,40,0,748468
72962,30,2020-08-13,36,0,748468
72973,30,2020-08-14,49,0,748468
72984,30,2020-08-15,12,0,748468
72995,30,2020-08-16,15,0,748468
73006,30,2020-08-17,39,0,748468
73017,30,2020-08-18,64,0,748468
73028,30,2020-08-19,66,0,748468
73039,30,2020-08-20,51,0,748468
73050,30,2020-08-21,53,0,748468
73061,30,2020-08-22,28,0,748468
73072,30,2020-08-23,9,0,748468
73083,30,2020-08-24,63,0,748468
73094,30,2020-08-25,86,0,748468
73105,30,2020-08-26,61,0,748468
73116,30,2020-08-27,53,0,748468
73127,30,2020-08-28,64,0,748468
73138,30,2020-08-29,29,0,748468
73149,30,2020-08-30,16,0,748468
73160,30,2020-08-31,81,0,748468
73171,30,2020-09-01,95,0,748468
73182,30,2020-09-02,106,0,748468
73193,30,2020-09-03,98,0,748468
73204,30,2020-09-04,87,0,748468
73215,30,2020-09-05,43,0,748468
73226,30,2020-09-06,26,0,748468
73237,30,2020-09-07,92,0,748468
73248,30,2020-09-08,121,0,748468
73259,30,2020-09-09,88,0,748468
73270,30,2020-09-10,123,0,748468
73281,30,2020-09-11,104,0,748468
73292,30,2020-09-12,33,0,748468
73303,30,2020-09-13,18,0,748468
73314,30,2020-09-14,112,0,748468
73325,30,2020-09-15,114,0,748468
73336,30,2020-09-16,140,0,748468
73347,30,2020-09-17,135,0,748468
73358,30,2020-09-18,139,0,748468
73369,30,2020-09-19,63,0,748468
73380,30,2020-09-20,21,0,748468
73391,30,2020-09-21,175,0,748468
73402,30,2020-09-22,141,0,748468
73413,30,2020-09-23,149,0,748468
73424,30,2020-09-24,126,0,748468
73435,30,2020-09-25,111,0,748468
73446,30,2020-09-26,75,0,748468
73457,30,2020-09-27,35,0,748468
73468,30,2020-09-28,161,0,748468
73479,30,2020-09-29,134,0,748468
73490,30,2020-09-30,130,0,748468
73501,30,2020-10-01,207,0,748468
73512,30,2020-10-02,194,0,748468
73523,30,2020-10-03,108,0,748468
73534,30,2020-10-04,26,0,748468
73545,30,2020-10-05,212,0,748468
73556,30,2020-10-06,265,0,748468
73567,30,2020-10-07,213,0,748468
73578,30,2020-10-08,237,0,748468
73589,30,2020-10-09,292,0,748468
73600,30,2020-10-10,232,0,748468
73611,30,2020-10-11,32,0,748468
73622,30,2020-10-12,296,0,748468
73633,30,2020-10-13,318,0,748468
73644,30,2020-10-14,316,0,748468
73655,30,2020-10-15,406,0,748468
73666,30,2020-10-16,296,0,748468
73677,30,2020-10-17,141,0,748468
73688,30,2020-10-18,53,0,748468
73699,30,2020-10-19,343,0,748468
73710,30,2020-10-20,376,0,748468
73721,30,2020-10-21,473,0,748468
73732,30,2020-10-22,710,0,748468
73743,30,2020-10-23,857,0,748468
73754,30,2020-10-24,383,0,748468
73765,30,2020-10-25,96,0,748468
73776,30,2020-10-26,760,0,748468
73787,30,2020-10-27,835,0,748468
73798,30,2020-10-28,807,0,748468
73809,30,2020-10-29,911,0,748468
73820,30,2020-10-30,880,0,748468
73831,30,2020-10-31,389,0,748468
73842,30,2020-11-01,108,0,748468
73853,30,2020-11-02,797,0,748468
73864,30,2020-11-03,732,0,748468
73875,30,2020-11-04,711,0,748468
73886,30,2020-11-05,671,0,748468
73897,30,2020-11-06,570,0,748468
73908,30,2020-11-07,225,0,748468
73919,30,2020-11-08,60,0,748468
73930,30,2020-11-09,641,0,748468
73941,30,2020-11-10,531,0,748468
73952,30,2020-11-11,63,0,748468
73963,30,2020-11-12,481,0,748468
73974,30,2020-11-13,370,0,748468
73985,30,2020-11-14,111,0,748468
73996,30,2020-11-15,26,0,748468
74007,30,2020-11-16,416,0,748468
74018,30,2020-11-17,264,0,748468
74029,30,2020-11-18,187,0,748468
74040,30,2020-11-19,152,0,748468
74051,30,2020-11-20,184,0,748468
74062,30,2020-11-21,60,0,748468
74073,30,2020-11-22,20,0,748468
74084,30,2020-11-23,191,0,748468
74095,30,2020-11-24,134,0,748468
74106,30,2020-11-25,139,0,748468
74117,30,2020-11-26,145,0,748468
74128,30,2020-11-27,122,0,748468
74139,30,2020-11-28,74,0,748468
74150,30,2020-11-29,17,0,748468
74161,30,2020-11-30,149,0,748468
74172,30,2020-12-01,124,0,748468
74183,30,2020-12-02,101,0,748468
74194,30,2020-12-03,125,0,748468
74205,30,2020-12-04,144,0,748468
74216,30,2020-12-05,81,0,748468
74227,30,2020-12-06,27,0,748468
74238,30,2020-12-07,171,0,748468
74249,30,2020-12-08,156,0,748468
74260,30,2020-12-09,120,0,748468
74271,30,2020-12-10,200,0,748468
74282,30,2020-12-11,157,0,748468
74293,30,2020-12-12,75,0,748468
74304,30,2020-12-13,62,0,748468
74315,30,2020-12-14,224,0,748468
74326,30,2020-12-15,182,0,748468
74337,30,2020-12-16,203,0,748468
74348,31,2020-05-13,19,0,1400935
74359,31,2020-05-14,9,0,1400935
74370,31,2020-05-15,17,0,1400935
74381,31,2020-05-16,3,0,1400935
74392,31,2020-05-17,2,0,1400935
74403,31,2020-05-18,9,0,1400935
74414,31,2020-05-19,6,0,1400935
74425,31,2020-05-20,6,0,1400935
74436,31,2020-05-21,1,0,1400935
74447,31,2020-05-22,7,0,1400935
74458,31,2020-05-23,0,0,1400935
74469,31,2020-05-24,1,0,1400935
74480,31,2020-05-25,3,0,1400935
74491,31,2020-05-26,0,0,1400935
74502,31,2020-05-27,10,0,1400935
74513,31,2020-05-28,3,0,1400935
74524,31,2020-05-29,4,0,1400935
74535,31,2020-05-30,0,0,1400935
74546,31,2020-05-31,0,0,1400935
74557,31,2020-06-01,1,0,1400935
74568,31,2020-06-02,9,0,1400935
74579,31,2020-06-03,6,0,1400935
74590,31,2020-06-04,3,0,1400935
74601,31,2020-06-05,1,0,1400935
74612,31,2020-06-06,1,0,1400935
74623,31,2020-06-07,0,0,1400935
74634,31,2020-06-08,7,0,1400935
74645,31,2020-06-09,8,0,1400935
74656,31,2020-06-10,7,0,1400935
74667,31,2020-06-11,9,0,1400935
74678,31,2020-06-12,14,0,1400935
74689,31,2020-06-13,4,0,1400935
74700,31,2020-06-14,0,0,1400935
74711,31,2020-06-15,4,0,1400935
74722,31,2020-06-16,5,0,1400935
74733,31,2020-06-17,8,0,1400935
74744,31,2020-06-18,2,0,1400935
74755,31,2020-06-19,22,0,1400935
74766,31,2020-06-20,1,0,1400935
74777,31,2020-06-21,2,0,1400935
74788,31,2020-06-22,15,0,1400935
74799,31,2020-06-23,7,0,1400935
74810,31,2020-06-24,9,0,1400935
74821,31,2020-06-25,7,0,1400935
74832,31,2020-06-26,9,0,1400935
74843,31,2020-06-27,1,0,1400935
74854,31,2020-06-28,2,0,1400935
74865,31,2020-06-29,15,0,1400935
74876,31,2020-06-30,6,0,1400935
74887,31,2020-07-01,10,0,1400935
74898,31,2020-07-02,12,0,1400935
74909,31,2020-07-03,8,0,1400935
74920,31,2020-07-04,1,0,1400935
74931,31,2020-07-05,0,0,1400935
74942,31,2020-07-06,4,0,1400935
74953,31,2020-07-07,6,0,1400935
74964,31,2020-07-08,4,0,1400935
74975,31,2020-07-09,15,0,1400935
74986,31,2020-07-10,7,0,1400935
74997,31,2020-07-11,2,0,1400935
75008,31,2020-07-12,2,0,1400935
75019,31,2020-07-13,8,0,1400935
75030,31,2020-07-14,2,0,1400935
75041,31,2020-07-15,11,0,1400935
75052,31,2020-07-16,19,0,1400935
75063,31,2020-07-17,13,0,1400935
75074,31,2020-07-18,5,0,1400935
75085,31,2020-07-19,1,0,1400935
75096,31,2020-07-20,27,0,1400935
75107,31,2020-07-21,20,0,1400935
75118,31,2020-07-22,28,0,1400935
75129,31,2020-07-23,50,0,1400935
75140,31,2020-07-24,27,0,1400935
75151,31,2020-07-25,10,0,1400935
75162,31,2020-07-26,3,0,1400935
75173,31,2020-07-27,22,0,1400935
75184,31,2020-07-28,34,0,1400935
75195,31,2020-07-29,34,0,1400935
75206,31,2020-07-30,58,0,1400935
75217,31,2020-07-31,50,0,1400935
75228,31,2020-08-01,15,0,1400935
75239,31,2020-08-02,8,0,1400935
75250,31,2020-08-03,67,0,1400935
75261,31,2020-08-04,76,0,1400935
75272,31,2020-08-05,60,0,1400935
75283,31,2020-08-06,106,0,1400935
75294,31,2020-08-07,80,0,1400935
75305,31,2020-08-08,26,0,1400935
75316,31,2020-08-09,14,0,1400935
75327,31,2020-08-10,60,0,1400935
75338,31,2020-08-11,97,0,1400935
75349,31,2020-08-12,92,0,1400935
75360,31,2020-08-13,120,0,1400935
75371,31,2020-08-14,123,0,1400935
75382,31,2020-08-15,31,0,1400935
75393,31,2020-08-16,18,0,1400935
75404,31,2020-08-17,127,0,1400935
75415,31,2020-08-18,152,0,1400935
75426,31,2020-08-19,116,0,1400935
75437,31,2020-08-20,137,0,1400935
75448,31,2020-08-21,139,0,1400935
75459,31,2020-08-22,47,0,1400935
75470,31,2020-08-23,53,0,1400935
75481,31,2020-08-24,160,0,1400935
75492,31,2020-08-25,171,0,1400935
75503,31,2020-08-26,157,0,1400935
75514,31,2020-08-27,132,0,1400935
75525,31,2020-08-28,138,0,1400935
75536,31,2020-08-29,78,0,1400935
75547,31,2020-08-30,60,0,1400935
75558,31,2020-08-31,171,0,1400935
75569,31,2020-09-01,239,0,1400935
75580,31,2020-09-02,222,0,1400935
75591,31,2020-09-03,352,0,1400935
75602,31,2020-09-04,238,0,1400935
75613,31,2020-09-05,73,0,1400935
75624,31,2020-09-06,64,0,1400935
75635,31,2020-09-07,379,0,1400935
75646,31,2020-09-08,416,0,1400935
75657,31,2020-09-09,445,0,1400935
75668,31,2020-09-10,469,0,1400935
75679,31,2020-09-11,379,0,1400935
75690,31,2020-09-12,119,0,1400935
75701,31,2020-09-13,71,0,1400935
75712,31,2020-09-14,647,0,1400935
75723,31,2020-09-15,585,0,1400935
75734,31,2020-09-16,595,0,1400935
75745,31,2020-09-17,708,0,1400935
75756,31,2020-09-18,593,0,1400935
75767,31,2020-09-19,226,0,1400935
75778,31,2020-09-20,122,0,1400935
75789,31,2020-09-21,597,0,1400935
75800,31,2020-09-22,633,0,1400935
75811,31,2020-09-23,528,0,1400935
75822,31,2020-09-24,497,0,1400935
75833,31,2020-09-25,457,0,1400935
75844,31,2020-09-26,184,0,1400935
75855,31,2020-09-27,103,0,1400935
75866,31,2020-09-28,444,0,1400935
75877,31,2020-09-29,471,0,1400935
75888,31,2020-09-30,446,0,1400935
75899,31,2020-10-01,464,0,1400935
75910,31,2020-10-02,535,0,1400935
75921,31,2020-10-03,207,0,1400935
75932,31,2020-10-04,101,0,1400935
75943,31,2020-10-05,546,0,1400935
75954,31,2020-10-06,458,0,1400935
75965,31,2020-10-07,551,0,1400935
75976,31,2020-10-08,581,0,1400935
75987,31,2020-10-09,647,0,1400935
75998,31,2020-10-10,267,0,1400935
76009,31,2020-10-11,214,0,1400935
76020,31,2020-10-12,749,0,1400935
76031,31,2020-10-13,702,0,1400935
76042,31,2020-10-14,575,0,1400935
76053,31,2020-10-15,753,0,1400935
76064,31,2020-10-16,817,0,1400935
76075,31,2020-10-17,343,0,1400935
76086,31,2020-10-18,210,0,1400935
76097,31,2020-10-19,962,0,1400935
76108,31,2020-10-20,921,0,1400935
76119,31,2020-10-21,979,0,1400935
76130,31,2020-10-22,937,0,1400935
76141,31,2020-10-23,1129,0,1400935
76152,31,2020-10-24,418,0,1400935
76163,31,2020-10-25,333,0,1400935
76174,31,2020-10-26,1063,0,1400935
76185,31,2020-10-27,943,0,1400935
76196,31,2020-10-28,880,0,1400935
76207,31,2020-10-29,796,0,1400935
76218,31,2020-10-30,900,0,1400935
76229,31,2020-10-31,389,0,1400935
76240,31,2020-11-01,357,0,1400935
76251,31,2020-11-02,957,0,1400935
76262,31,2020-11-03,861,0,1400935
76273,31,2020-11-04,709,0,1400935
76284,31,2020-11-05,701,0,1400935
76295,31,2020-11-06,703,0,1400935
76306,31,2020-11-07,259,0,1400935
76317,31,2020-11-08,141,0,1400935
76328,31,2020-11-09,678,0,1400935
76339,31,2020-11-10,522,0,1400935
76350,31,2020-11-11,94,0,1400935
76361,31,2020-11-12,541,0,1400935
76372,31,2020-11-13,439,0,1400935
76383,31,2020-11-14,143,0,1400935
76394,31,2020-11-15,57,0,1400935
76405,31,2020-11-16,389,0,1400935
76416,31,2020-11-17,275,0,1400935
76427,31,2020-11-18,208,0,1400935
76438,31,2020-11-19,201,0,1400935
76449,31,2020-11-20,244,0,1400935
76460,31,2020-11-21,83,0,1400935
76471,31,2020-11-22,48,0,1400935
76482,31,2020-11-23,207,0,1400935
76493,31,2020-11-24,180,0,1400935
76504,31,2020-11-25,163,0,1400935
76515,31,2020-11-26,139,0,1400935
76526,31,2020-11-27,166,0,1400935
76537,31,2020-11-28,88,0,1400935
76548,31,2020-11-29,25,0,1400935
76559,31,2020-11-30,179,0,1400935
76570,31,2020-12-01,184,0,1400935
76581,31,2020-12-02,130,0,1400935
76592,31,2020-12-03,99,0,1400935
76603,31,2020-12-04,145,0,1400935
76614,31,2020-12-05,69,0,1400935
76625,31,2020-12-06,29,0,1400935
76636,31,2020-12-07,143,0,1400935
76647,31,2020-12-08,139,0,1400935
76658,31,2020-12-09,129,0,1400935
76669,31,2020-12-10,135,0,1400935
76680,31,2020-12-11,153,0,1400935
76691,31,2020-12-12,77,0,1400935
76702,31,2020-12-13,48,0,1400935
76713,31,2020-12-14,164,0,1400935
76724,31,2020-12-15,146,0,1400935
76735,31,2020-12-16,136,0,1400935
76746,32,2020-05-13,2,0,190040
76757,32,2020-05-14,3,0,190040
76768,32,2020-05-15,1,0,190040
76779,32,2020-05-16,2,0,190040
76790,32,2020-05-17,2,0,190040
76801,32,2020-05-18,21,0,190040
76812,32,2020-05-19,9,0,190040
76823,32,2020-05-20,3,0,190040
76834,32,2020-05-21,0,0,190040
76845,32,2020-05-22,0,0,190040
76856,32,2020-05-23,1,0,190040
76867,32,2020-05-24,1,0,190040
76878,32,2020-05-25,1,0,190040
76889,32,2020-05-26,2,0,190040
76900,32,2020-05-27,6,0,190040
76911,32,2020-05-28,4,0,190040
76922,32,2020-05-29,9,0,190040
76933,32,2020-05-30,0,0,190040
76944,32,2020-05-31,0,0,190040
76955,32,2020-06-01,0,0,190040
76966,32,2020-06-02,1,0,190040
76977,32,2020-06-03,0,0,190040
76988,32,2020-06-04,1,0,190040
76999,32,2020-06-05,0,0,190040
77010,32,2020-06-06,1,0,190040
77021,32,2020-06-07,0,0,190040
77032,32,2020-06-08,0,0,190040
77043,32,2020-06-09,1,0,190040
77054,32,2020-06-10,1,0,190040
77065,32,2020-06-11,2,0,190040
77076,32,2020-06-12,0,0,190040
77087,32,2020-06-13,0,0,190040
77098,32,2020-06-14,0,0,190040
77109,32,2020-06-15,0,0,190040
77120,32,2020-06-16,0,0,190040
77131,32,2020-06-17,0,0,190040
77142,32,2020-06-18,0,0,190040
77153,32,2020-06-19,0,0,190040
77164,32,2020-06-20,0,0,190040
77175,32,2020-06-21,0,0,190040
77186,32,2020-06-22,0,0,190040
77197,32,2020-06-23,1,0,190040
77208,32,2020-06-24,1,0,190040
77219,32,2020-06-25,0,0,190040
77230,32,2020-06-26,0,0,190040
77241,32,2020-06-27,0,0,190040
77252,32,2020-06-28,0,0,190040
77263,32,2020-06-29,0,0,190040
77274,32,2020-06-30,1,0,190040
77285,32,2020-07-01,1,0,190040
77296,32,2020-07-02,0,0,190040
77307,32,2020-07-03,0,0,190040
77318,32,2020-07-04,0,0,190040
77329,32,2020-07-05,0,0,190040
77340,32,2020-07-06,0,0,190040
77351,32,2020-07-07,0,0,190040
77362,32,2020-07-08,0,0,190040
77373,32,2020-07-09,0,0,190040
77384,32,2020-07-10,0,0,190040
77395,32,2020-07-11,0,0,190040
77406,32,2020-07-12,0,0,190040
77417,32,2020-07-13,0,0,190040
77428,32,2020-07-14,0,0,190040
77439,32,2020-07-15,0,0,190040
77450,32,2020-07-16,0,0,190040
77461,32,2020-07-17,2,0,190040
77472,32,2020-07-18,0,0,190040
77483,32,2020-07-19,0,0,190040
77494,32,2020-07-20,3,0,190040
77505,32,2020-07-21,3,0,190040
77516,32,2020-07-22,0,0,190040
77527,32,2020-07-23,0,0,190040
77538,32,2020-07-24,0,0,190040
77549,32,2020-07-25,0,0,190040
77560,32,2020-07-26,0,0,190040
77571,32,2020-07-27,1,0,190040
77582,32,2020-07-28,5,0,190040
77593,32,2020-07-29,2,0,190040
77604,32,2020-07-30,1,0,190040
77615,32,2020-07-31,0,0,190040
77626,32,2020-08-01,1,0,190040
77637,32,2020-08-02,0,0,190040
77648,32,2020-08-03,1,0,190040
77659,32,2020-08-04,0,0,190040
77670,32,2020-08-05,2,0,190040
77681,32,2020-08-06,0,0,190040
77692,32,2020-08-07,1,0,190040
77703,32,2020-08-08,0,0,190040
77714,32,2020-08-09,0,0,190040
77725,32,2020-08-10,8,0,190040
77736,32,2020-08-11,4,0,190040
77747,32,2020-08-12,3,0,190040
77758,32,2020-08-13,4,0,190040
77769,32,2020-08-14,3,0,190040
77780,32,2020-08-15,1,0,190040
77791,32,2020-08-16,1,0,190040
77802,32,2020-08-17,2,0,190040
77813,32,2020-08-18,11,0,190040
77824,32,2020-08-19,9,0,190040
77835,32,2020-08-20,8,0,190040
77846,32,2020-08-21,6,0,190040
77857,32,2020-08-22,3,0,190040
77868,32,2020-08-23,1,0,190040
77879,32,2020-08-24,8,0,190040
77890,32,2020-08-25,6,0,190040
77901,32,2020-08-26,11,0,190040
77912,32,2020-08-27,7,0,190040
77923,32,2020-08-28,40,0,190040
77934,32,2020-08-29,5,0,190040
77945,32,2020-08-30,1,0,190040
77956,32,2020-08-31,10,0,190040
77967,32,2020-09-01,14,0,190040
77978,32,2020-09-02,10,0,190040
77989,32,2020-09-03,19,0,190040
78000,32,2020-09-04,18,0,190040
78011,32,2020-09-05,4,0,190040
78022,32,2020-09-06,2,0,190040
78033,32,2020-09-07,29,0,190040
78044,32,2020-09-08,32,0,190040
78055,32,2020-09-09,40,0,190040
78066,32,2020-09-10,31,0,190040
78077,32,2020-09-11,32,0,190040
78088,32,2020-09-12,6,0,190040
78099,32,2020-09-13,3,0,190040
78110,32,2020-09-14,34,0,190040
78121,32,2020-09-15,27,0,190040
78132,32,2020-09-16,78,0,190040
78143,32,2020-09-17,35,0,190040
78154,32,2020-09-18,32,0,190040
78165,32,2020-09-19,5,0,190040
78176,32,2020-09-20,4,0,190040
78187,32,2020-09-21,57,0,190040
78198,32,2020-09-22,24,0,190040
78209,32,2020-09-23,16,0,190040
78220,32,2020-09-24,34,0,190040
78231,32,2020-09-25,31,0,190040
78242,32,2020-09-26,7,0,190040
78253,32,2020-09-27,2,0,190040
78264,32,2020-09-28,31,0,190040
78275,32,2020-09-29,20,0,190040
78286,32,2020-09-30,25,0,190040
78297,32,2020-10-01,41,0,190040
78308,32,2020-10-02,20,0,190040
78319,32,2020-10-03,6,0,190040
78330,32,2020-10-04,0,0,190040
78341,32,2020-10-05,41,0,190040
78352,32,2020-10-06,21,0,190040
78363,32,2020-10-07,40,0,190040
78374,32,2020-10-08,31,0,190040
78385,32,2020-10-09,52,0,190040
78396,32,2020-10-10,15,0,190040
78407,32,2020-10-11,3,0,190040
78418,32,2020-10-12,66,0,190040
78429,32,2020-10-13,53,0,190040
78440,32,2020-10-14,35,0,190040
78451,32,2020-10-15,39,0,190040
78462,32,2020-10-16,47,0,190040
78473,32,2020-10-17,17,0,190040
78484,32,2020-10-18,0,0,190040
78495,32,2020-10-19,100,0,190040
78506,32,2020-10-20,59,0,190040
78517,32,2020-10-21,48,0,190040
78528,32,2020-10-22,83,0,190040
78539,32,2020-10-23,62,0,190040
78550,32,2020-10-24,41,0,190040
78561,32,2020-10-25,3,0,190040
78572,32,2020-10-26,102,0,190040
78583,32,2020-10-27,85,0,190040
78594,32,2020-10-28,86,0,190040
78605,32,2020-10-29,75,0,190040
78616,32,2020-10-30,61,0,190040
78627,32,2020-10-31,33,0,190040
78638,32,2020-11-01,3,0,190040
78649,32,2020-11-02,132,0,190040
78660,32,2020-11-03,95,0,190040
78671,32,2020-11-04,84,0,190040
78682,32,2020-11-05,84,0,190040
78693,32,2020-11-06,96,0,190040
78704,32,2020-11-07,23,0,190040
78715,32,2020-11-08,4,0,190040
78726,32,2020-11-09,93,0,190040
78737,32,2020-11-10,52,0,190040
78748,32,2020-11-11,7,0,190040
78759,32,2020-11-12,92,0,190040
78770,32,2020-11-13,49,0,190040
78781,32,2020-11-14,17,0,190040
78792,32,2020-11-15,4,0,190040
78803,32,2020-11-16,83,0,190040
78814,32,2020-11-17,34,0,190040
78825,32,2020-11-18,25,0,190040
78836,32,2020-11-19,34,0,190040
78847,32,2020-11-20,27,0,190040
78858,32,2020-11-21,7,0,190040
78869,32,2020-11-22,0,0,190040
78880,32,2020-11-23,30,0,190040
78891,32,2020-11-24,37,0,190040
78902,32,2020-11-25,77,0,190040
78913,32,2020-11-26,33,0,190040
78924,32,2020-11-27,29,0,190040
78935,32,2020-11-28,10,0,190040
78946,32,2020-11-29,3,0,190040
78957,32,2020-11-30,47,0,190040
78968,32,2020-12-01,60,0,190040
78979,32,2020-12-02,66,0,190040
78990,32,2020-12-03,53,0,190040
79001,32,2020-12-04,37,0,190040
79012,32,2020-12-05,14,0,190040
79023,32,2020-12-06,4,0,190040
79034,32,2020-12-07,39,0,190040
79045,32,2020-12-08,33,0,190040
79056,32,2020-12-09,41,0,190040
79067,32,2020-12-10,39,0,190040
79078,32,2020-12-11,35,0,190040
79089,32,2020-12-12,18,0,190040
79100,32,2020-12-13,4,0,190040
79111,32,2020-12-14,57,0,190040
79122,32,2020-12-15,46,0,190040
79133,32,2020-12-16,27,0,190040
79144,33,2020-05-13,4,0,1633440
79155,33,2020-05-14,5,0,1633440
79166,33,2020-05-15,5,0,1633440
79177,33,2020-05-16,0,0,1633440
79188,33,2020-05-17,1,0,1633440
79199,33,2020-05-18,6,0,1633440
79210,33,2020-05-19,5,0,1633440
79221,33,2020-05-20,6,0,1633440
79232,33,2020-05-21,0,0,1633440
79243,33,2020-05-22,3,0,1633440
79254,33,2020-05-23,2,0,1633440
79265,33,2020-05-24,0,0,1633440
79276,33,2020-05-25,5,0,1633440
79287,33,2020-05-26,2,0,1633440
79298,33,2020-05-27,7,0,1633440
79309,33,2020-05-28,3,0,1633440
79320,33,2020-05-29,3,0,1633440
79331,33,2020-05-30,3,0,1633440
79342,33,2020-05-31,0,0,1633440
79353,33,2020-06-01,4,0,1633440
79364,33,2020-06-02,0,0,1633440
79375,33,2020-06-03,4,0,1633440
79386,33,2020-06-04,0,0,1633440
79397,33,2020-06-05,1,0,1633440
79408,33,2020-06-06,0,0,1633440
79419,33,2020-06-07,0,0,1633440
79430,33,2020-06-08,2,0,1633440
79441,33,2020-06-09,2,0,1633440
79452,33,2020-06-10,3,0,1633440
79463,33,2020-06-11,8,0,1633440
79474,33,2020-06-12,0,0,1633440
79485,33,2020-06-13,3,0,1633440
79496,33,2020-06-14,0,0,1633440
79507,33,2020-06-15,1,0,1633440
79518,33,2020-06-16,1,0,1633440
79529,33,2020-06-17,3,0,1633440
79540,33,2020-06-18,8,0,1633440
79551,33,2020-06-19,7,0,1633440
79562,33,2020-06-20,4,0,1633440
79573,33,2020-06-21,3,0,1633440
79584,33,2020-06-22,4,0,1633440
79595,33,2020-06-23,4,0,1633440
79606,33,2020-06-24,5,0,1633440
79617,33,2020-06-25,0,0,1633440
79628,33,2020-06-26,2,0,1633440
79639,33,2020-06-27,2,0,1633440
79650,33,2020-06-28,0,0,1633440
79661,33,2020-06-29,5,0,1633440
79672,33,2020-06-30,6,0,1633440
79683,33,2020-07-01,8,0,1633440
79694,33,2020-07-02,5,0,1633440
79705,33,2020-07-03,3,0,1633440
79716,33,2020-07-04,2,0,1633440
79727,33,2020-07-05,0,0,1633440
79738,33,2020-07-06,3,0,1633440
79749,33,2020-07-07,4,0,1633440
79760,33,2020-07-08,20,0,1633440
79771,33,2020-07-09,7,0,1633440
79782,33,2020-07-10,13,0,1633440
79793,33,2020-07-11,2,0,1633440
79804,33,2020-07-12,0,0,1633440
79815,33,2020-07-13,14,0,1633440
79826,33,2020-07-14,2,0,1633440
79837,33,2020-07-15,15,0,1633440
79848,33,2020-07-16,17,0,1633440
79859,33,2020-07-17,26,0,1633440
79870,33,2020-07-18,10,0,1633440
79881,33,2020-07-19,6,0,1633440
79892,33,2020-07-20,14,0,1633440
79903,33,2020-07-21,12,0,1633440
79914,33,2020-07-22,28,0,1633440
79925,33,2020-07-23,25,0,1633440
79936,33,2020-07-24,33,0,1633440
79947,33,2020-07-25,10,0,1633440
79958,33,2020-07-26,4,0,1633440
79969,33,2020-07-27,16,0,1633440
79980,33,2020-07-28,12,0,1633440
79991,33,2020-07-29,13,0,1633440
80002,33,2020-07-30,9,0,1633440
80013,33,2020-07-31,9,0,1633440
80024,33,2020-08-01,10,0,1633440
80035,33,2020-08-02,4,0,1633440
80046,33,2020-08-03,20,0,1633440
80057,33,2020-08-04,14,0,1633440
80068,33,2020-08-05,18,0,1633440
80079,33,2020-08-06,31,0,1633440
80090,33,2020-08-07,27,0,1633440
80101,33,2020-08-08,6,0,1633440
80112,33,2020-08-09,9,0,1633440
80123,33,2020-08-10,54,0,1633440
80134,33,2020-08-11,39,0,1633440
80145,33,2020-08-12,62,0,1633440
80156,33,2020-08-13,79,0,1633440
80167,33,2020-08-14,58,0,1633440
80178,33,2020-08-15,30,0,1633440
80189,33,2020-08-16,31,0,1633440
80200,33,2020-08-17,107,0,1633440
80211,33,2020-08-18,190,0,1633440
80222,33,2020-08-19,181,0,1633440
80233,33,2020-08-20,171,0,1633440
80244,33,2020-08-21,185,0,1633440
80255,33,2020-08-22,147,0,1633440
80266,33,2020-08-23,118,0,1633440
80277,33,2020-08-24,256,0,1633440
80288,33,2020-08-25,328,0,1633440
80299,33,2020-08-26,321,0,1633440
80310,33,2020-08-27,463,0,1633440
80321,33,2020-08-28,373,0,1633440
80332,33,2020-08-29,190,0,1633440
80343,33,2020-08-30,128,0,1633440
80354,33,2020-08-31,485,0,1633440
80365,33,2020-09-01,525,0,1633440
80376,33,2020-09-02,571,0,1633440
80387,33,2020-09-03,476,0,1633440
80398,33,2020-09-04,483,0,1633440
80409,33,2020-09-05,164,0,1633440
80420,33,2020-09-06,133,0,1633440
80431,33,2020-09-07,533,0,1633440
80442,33,2020-09-08,397,0,1633440
80453,33,2020-09-09,406,0,1633440
80464,33,2020-09-10,434,0,1633440
80475,33,2020-09-11,369,0,1633440
80486,33,2020-09-12,139,0,1633440
80497,33,2020-09-13,100,0,1633440
80508,33,2020-09-14,455,0,1633440
80519,33,2020-09-15,478,0,1633440
80530,33,2020-09-16,388,0,1633440
80541,33,2020-09-17,392,0,1633440
80552,33,2020-09-18,371,0,1633440
80563,33,2020-09-19,157,0,1633440
80574,33,2020-09-20,74,0,1633440
80585,33,2020-09-21,367,0,1633440
80596,33,2020-09-22,293,0,1633440
80607,33,2020-09-23,291,0,1633440
80618,33,2020-09-24,249,0,1633440
80629,33,2020-09-25,283,0,1633440
80640,33,2020-09-26,124,0,1633440
80651,33,2020-09-27,60,0,1633440
80662,33,2020-09-28,352,0,1633440
80673,33,2020-09-29,238,0,1633440
80684,33,2020-09-30,259,0,1633440
80695,33,2020-10-01,280,0,1633440
80706,33,2020-10-02,289,0,1633440
80717,33,2020-10-03,131,0,1633440
