,dep,jour,P,cl_age90,pop
18380,08,2020-08-16,1,0,265531.0
18391,08,2020-08-17,4,0,265531.0
18402,08,2020-08-18,5,0,265531.0
18413,08,2020-08-19,1,0,265531.0
18424,08,2020-08-20,5,0,265531.0
18435,08,2020-08-21,2,0,265531.0
18446,08,2020-08-22,2,0,265531.0
18457,08,2020-08-23,0,0,265531.0
18468,08,2020-08-24,6,0,265531.0
18479,08,2020-08-25,6,0,265531.0
18490,08,2020-08-26,3,0,265531.0
18501,08,2020-08-27,5,0,265531.0
18512,08,2020-08-28,9,0,265531.0
18523,08,2020-08-29,3,0,265531.0
18534,08,2020-08-30,1,0,265531.0
18545,08,2020-08-31,12,0,265531.0
18556,08,2020-09-01,7,0,265531.0
18567,08,2020-09-02,9,0,265531.0
18578,08,2020-09-03,8,0,265531.0
18589,08,2020-09-04,18,0,265531.0
18600,08,2020-09-05,12,0,265531.0
18611,08,2020-09-06,3,0,265531.0
18622,08,2020-09-07,13,0,265531.0
18633,08,2020-09-08,13,0,265531.0
18644,08,2020-09-09,4,0,265531.0
18655,08,2020-09-10,15,0,265531.0
18666,08,2020-09-11,5,0,265531.0
18677,08,2020-09-12,16,0,265531.0
18688,08,2020-09-13,4,0,265531.0
18699,08,2020-09-14,23,0,265531.0
18710,08,2020-09-15,9,0,265531.0
18721,08,2020-09-16,19,0,265531.0
18732,08,2020-09-17,22,0,265531.0
18743,08,2020-09-18,15,0,265531.0
18754,08,2020-09-19,11,0,265531.0
18765,08,2020-09-20,6,0,265531.0
18776,08,2020-09-21,25,0,265531.0
18787,08,2020-09-22,18,0,265531.0
18798,08,2020-09-23,15,0,265531.0
18809,08,2020-09-24,20,0,265531.0
18820,08,2020-09-25,8,0,265531.0
18831,08,2020-09-26,3,0,265531.0
18842,08,2020-09-27,2,0,265531.0
18853,08,2020-09-28,15,0,265531.0
18864,08,2020-09-29,17,0,265531.0
18875,08,2020-09-30,18,0,265531.0
18886,08,2020-10-01,19,0,265531.0
18897,08,2020-10-02,32,0,265531.0
18908,08,2020-10-03,18,0,265531.0
18919,08,2020-10-04,3,0,265531.0
18930,08,2020-10-05,49,0,265531.0
18941,08,2020-10-06,39,0,265531.0
18952,08,2020-10-07,48,0,265531.0
18963,08,2020-10-08,56,0,265531.0
18974,08,2020-10-09,69,0,265531.0
18985,08,2020-10-10,22,0,265531.0
18996,08,2020-10-11,10,0,265531.0
19007,08,2020-10-12,92,0,265531.0
19018,08,2020-10-13,68,0,265531.0
19029,08,2020-10-14,80,0,265531.0
19040,08,2020-10-15,112,0,265531.0
19051,08,2020-10-16,110,0,265531.0
19062,08,2020-10-17,38,0,265531.0
19073,08,2020-10-18,13,0,265531.0
19084,08,2020-10-19,152,0,265531.0
19095,08,2020-10-20,149,0,265531.0
19106,08,2020-10-21,160,0,265531.0
19117,08,2020-10-22,161,0,265531.0
19128,08,2020-10-23,218,0,265531.0
19139,08,2020-10-24,95,0,265531.0
19150,08,2020-10-25,39,0,265531.0
19161,08,2020-10-26,235,0,265531.0
19172,08,2020-10-27,226,0,265531.0
19183,08,2020-10-28,241,0,265531.0
19194,08,2020-10-29,234,0,265531.0
19205,08,2020-10-30,272,0,265531.0
19216,08,2020-10-31,93,0,265531.0
19227,08,2020-11-01,31,0,265531.0
19238,08,2020-11-02,338,0,265531.0
19249,08,2020-11-03,255,0,265531.0
19260,08,2020-11-04,238,0,265531.0
19271,08,2020-11-05,173,0,265531.0
19282,08,2020-11-06,224,0,265531.0
19293,08,2020-11-07,68,0,265531.0
19304,08,2020-11-08,24,0,265531.0
19315,08,2020-11-09,238,0,265531.0
19326,08,2020-11-10,216,0,265531.0
19337,08,2020-11-11,33,0,265531.0
19348,08,2020-11-12,255,0,265531.0
19359,08,2020-11-13,160,0,265531.0
19370,08,2020-11-14,56,0,265531.0
19381,08,2020-11-15,25,0,265531.0
19392,08,2020-11-16,174,0,265531.0
19403,08,2020-11-17,137,0,265531.0
19414,08,2020-11-18,120,0,265531.0
19425,08,2020-11-19,131,0,265531.0
19436,08,2020-11-20,128,0,265531.0
19447,08,2020-11-21,36,0,265531.0
19458,08,2020-11-22,23,0,265531.0
19469,08,2020-11-23,134,0,265531.0
19480,08,2020-11-24,104,0,265531.0
19491,08,2020-11-25,70,0,265531.0
19502,08,2020-11-26,113,0,265531.0
19513,08,2020-11-27,124,0,265531.0
19524,08,2020-11-28,44,0,265531.0
19535,08,2020-11-29,10,0,265531.0
19546,08,2020-11-30,116,0,265531.0
19557,08,2020-12-01,98,0,265531.0
19568,08,2020-12-02,81,0,265531.0
19579,08,2020-12-03,99,0,265531.0
19590,08,2020-12-04,116,0,265531.0
19601,08,2020-12-05,80,0,265531.0
19612,08,2020-12-06,19,0,265531.0
19623,08,2020-12-07,172,0,265531.0
19634,08,2020-12-08,146,0,265531.0
19645,08,2020-12-09,162,0,265531.0
19656,08,2020-12-10,133,0,265531.0
19667,08,2020-12-11,176,0,265531.0
19678,08,2020-12-12,68,0,265531.0
19689,08,2020-12-13,19,0,265531.0
19700,08,2020-12-14,172,0,265531.0
19711,08,2020-12-15,137,0,265531.0
19722,08,2020-12-16,158,0,265531.0
19733,08,2020-12-17,148,0,265531.0
19744,08,2020-12-18,145,0,265531.0
19755,08,2020-12-19,85,0,265531.0
19766,08,2020-12-20,21,0,265531.0
19777,08,2020-12-21,179,0,265531.0
19788,08,2020-12-22,184,0,265531.0
19799,08,2020-12-23,187,0,265531.0
19810,09,2020-05-13,1,0,152398.0
19821,09,2020-05-14,0,0,152398.0
19832,09,2020-05-15,0,0,152398.0
19843,09,2020-05-16,0,0,152398.0
19854,09,2020-05-17,0,0,152398.0
19865,09,2020-05-18,0,0,152398.0
19876,09,2020-05-19,0,0,152398.0
19887,09,2020-05-20,0,0,152398.0
19898,09,2020-05-21,0,0,152398.0
19909,09,2020-05-22,0,0,152398.0
19920,09,2020-05-23,0,0,152398.0
19931,09,2020-05-24,0,0,152398.0
19942,09,2020-05-25,0,0,152398.0
19953,09,2020-05-26,0,0,152398.0
19964,09,2020-05-27,0,0,152398.0
19975,09,2020-05-28,0,0,152398.0
19986,09,2020-05-29,0,0,152398.0
19997,09,2020-05-30,0,0,152398.0
20008,09,2020-05-31,0,0,152398.0
20019,09,2020-06-01,0,0,152398.0
20030,09,2020-06-02,0,0,152398.0
20041,09,2020-06-03,0,0,152398.0
20052,09,2020-06-04,0,0,152398.0
20063,09,2020-06-05,0,0,152398.0
20074,09,2020-06-06,0,0,152398.0
20085,09,2020-06-07,0,0,152398.0
20096,09,2020-06-08,0,0,152398.0
20107,09,2020-06-09,0,0,152398.0
20118,09,2020-06-10,0,0,152398.0
20129,09,2020-06-11,0,0,152398.0
20140,09,2020-06-12,0,0,152398.0
20151,09,2020-06-13,0,0,152398.0
20162,09,2020-06-14,0,0,152398.0
20173,09,2020-06-15,0,0,152398.0
20184,09,2020-06-16,0,0,152398.0
20195,09,2020-06-17,0,0,152398.0
20206,09,2020-06-18,0,0,152398.0
20217,09,2020-06-19,0,0,152398.0
20228,09,2020-06-20,0,0,152398.0
20239,09,2020-06-21,0,0,152398.0
20250,09,2020-06-22,0,0,152398.0
20261,09,2020-06-23,0,0,152398.0
20272,09,2020-06-24,1,0,152398.0
20283,09,2020-06-25,0,0,152398.0
20294,09,2020-06-26,1,0,152398.0
20305,09,2020-06-27,0,0,152398.0
20316,09,2020-06-28,0,0,152398.0
20327,09,2020-06-29,0,0,152398.0
20338,09,2020-06-30,0,0,152398.0
20349,09,2020-07-01,0,0,152398.0
20360,09,2020-07-02,0,0,152398.0
20371,09,2020-07-03,0,0,152398.0
20382,09,2020-07-04,0,0,152398.0
20393,09,2020-07-05,0,0,152398.0
20404,09,2020-07-06,0,0,152398.0
20415,09,2020-07-07,1,0,152398.0
20426,09,2020-07-08,0,0,152398.0
20437,09,2020-07-09,0,0,152398.0
20448,09,2020-07-10,0,0,152398.0
20459,09,2020-07-11,1,0,152398.0
20470,09,2020-07-12,0,0,152398.0
20481,09,2020-07-13,0,0,152398.0
20492,09,2020-07-14,0,0,152398.0
20503,09,2020-07-15,0,0,152398.0
20514,09,2020-07-16,0,0,152398.0
20525,09,2020-07-17,0,0,152398.0
20536,09,2020-07-18,0,0,152398.0
20547,09,2020-07-19,0,0,152398.0
20558,09,2020-07-20,0,0,152398.0
20569,09,2020-07-21,1,0,152398.0
20580,09,2020-07-22,0,0,152398.0
20591,09,2020-07-23,0,0,152398.0
20602,09,2020-07-24,1,0,152398.0
20613,09,2020-07-25,0,0,152398.0
20624,09,2020-07-26,0,0,152398.0
20635,09,2020-07-27,0,0,152398.0
20646,09,2020-07-28,0,0,152398.0
20657,09,2020-07-29,2,0,152398.0
20668,09,2020-07-30,1,0,152398.0
20679,09,2020-07-31,1,0,152398.0
20690,09,2020-08-01,2,0,152398.0
20701,09,2020-08-02,1,0,152398.0
20712,09,2020-08-03,2,0,152398.0
20723,09,2020-08-04,0,0,152398.0
20734,09,2020-08-05,2,0,152398.0
20745,09,2020-08-06,1,0,152398.0
20756,09,2020-08-07,0,0,152398.0
20767,09,2020-08-08,0,0,152398.0
20778,09,2020-08-09,0,0,152398.0
20789,09,2020-08-10,0,0,152398.0
20800,09,2020-08-11,3,0,152398.0
20811,09,2020-08-12,3,0,152398.0
20822,09,2020-08-13,1,0,152398.0
20833,09,2020-08-14,0,0,152398.0
20844,09,2020-08-15,0,0,152398.0
20855,09,2020-08-16,0,0,152398.0
20866,09,2020-08-17,6,0,152398.0
20877,09,2020-08-18,5,0,152398.0
20888,09,2020-08-19,6,0,152398.0
20899,09,2020-08-20,6,0,152398.0
20910,09,2020-08-21,6,0,152398.0
20921,09,2020-08-22,0,0,152398.0
20932,09,2020-08-23,2,0,152398.0
20943,09,2020-08-24,10,0,152398.0
20954,09,2020-08-25,6,0,152398.0
20965,09,2020-08-26,8,0,152398.0
20976,09,2020-08-27,7,0,152398.0
20987,09,2020-08-28,8,0,152398.0
20998,09,2020-08-29,0,0,152398.0
21009,09,2020-08-30,0,0,152398.0
21020,09,2020-08-31,9,0,152398.0
21031,09,2020-09-01,12,0,152398.0
21042,09,2020-09-02,11,0,152398.0
21053,09,2020-09-03,18,0,152398.0
21064,09,2020-09-04,6,0,152398.0
21075,09,2020-09-05,6,0,152398.0
21086,09,2020-09-06,0,0,152398.0
21097,09,2020-09-07,11,0,152398.0
21108,09,2020-09-08,20,0,152398.0
21119,09,2020-09-09,10,0,152398.0
21130,09,2020-09-10,7,0,152398.0
21141,09,2020-09-11,9,0,152398.0
21152,09,2020-09-12,1,0,152398.0
21163,09,2020-09-13,0,0,152398.0
21174,09,2020-09-14,24,0,152398.0
21185,09,2020-09-15,24,0,152398.0
21196,09,2020-09-16,26,0,152398.0
21207,09,2020-09-17,34,0,152398.0
21218,09,2020-09-18,25,0,152398.0
21229,09,2020-09-19,10,0,152398.0
21240,09,2020-09-20,1,0,152398.0
21251,09,2020-09-21,40,0,152398.0
21262,09,2020-09-22,32,0,152398.0
21273,09,2020-09-23,21,0,152398.0
21284,09,2020-09-24,37,0,152398.0
21295,09,2020-09-25,21,0,152398.0
21306,09,2020-09-26,9,0,152398.0
21317,09,2020-09-27,0,0,152398.0
21328,09,2020-09-28,32,0,152398.0
21339,09,2020-09-29,21,0,152398.0
21350,09,2020-09-30,23,0,152398.0
21361,09,2020-10-01,36,0,152398.0
21372,09,2020-10-02,33,0,152398.0
21383,09,2020-10-03,3,0,152398.0
21394,09,2020-10-04,0,0,152398.0
21405,09,2020-10-05,74,0,152398.0
21416,09,2020-10-06,35,0,152398.0
21427,09,2020-10-07,34,0,152398.0
21438,09,2020-10-08,62,0,152398.0
21449,09,2020-10-09,55,0,152398.0
21460,09,2020-10-10,14,0,152398.0
21471,09,2020-10-11,14,0,152398.0
21482,09,2020-10-12,119,0,152398.0
21493,09,2020-10-13,90,0,152398.0
21504,09,2020-10-14,65,0,152398.0
21515,09,2020-10-15,70,0,152398.0
21526,09,2020-10-16,85,0,152398.0
21537,09,2020-10-17,21,0,152398.0
21548,09,2020-10-18,5,0,152398.0
21559,09,2020-10-19,156,0,152398.0
21570,09,2020-10-20,94,0,152398.0
21581,09,2020-10-21,103,0,152398.0
21592,09,2020-10-22,76,0,152398.0
21603,09,2020-10-23,77,0,152398.0
21614,09,2020-10-24,15,0,152398.0
21625,09,2020-10-25,1,0,152398.0
21636,09,2020-10-26,196,0,152398.0
21647,09,2020-10-27,66,0,152398.0
21658,09,2020-10-28,78,0,152398.0
21669,09,2020-10-29,86,0,152398.0
21680,09,2020-10-30,70,0,152398.0
21691,09,2020-10-31,19,0,152398.0
21702,09,2020-11-01,5,0,152398.0
21713,09,2020-11-02,114,0,152398.0
21724,09,2020-11-03,67,0,152398.0
21735,09,2020-11-04,81,0,152398.0
21746,09,2020-11-05,63,0,152398.0
21757,09,2020-11-06,61,0,152398.0
21768,09,2020-11-07,8,0,152398.0
21779,09,2020-11-08,1,0,152398.0
21790,09,2020-11-09,52,0,152398.0
21801,09,2020-11-10,43,0,152398.0
21812,09,2020-11-11,2,0,152398.0
21823,09,2020-11-12,49,0,152398.0
21834,09,2020-11-13,18,0,152398.0
21845,09,2020-11-14,4,0,152398.0
21856,09,2020-11-15,0,0,152398.0
21867,09,2020-11-16,31,0,152398.0
21878,09,2020-11-17,12,0,152398.0
21889,09,2020-11-18,23,0,152398.0
21900,09,2020-11-19,17,0,152398.0
21911,09,2020-11-20,18,0,152398.0
21922,09,2020-11-21,4,0,152398.0
21933,09,2020-11-22,0,0,152398.0
21944,09,2020-11-23,17,0,152398.0
21955,09,2020-11-24,20,0,152398.0
21966,09,2020-11-25,18,0,152398.0
21977,09,2020-11-26,16,0,152398.0
21988,09,2020-11-27,20,0,152398.0
21999,09,2020-11-28,6,0,152398.0
22010,09,2020-11-29,1,0,152398.0
22021,09,2020-11-30,23,0,152398.0
22032,09,2020-12-01,11,0,152398.0
22043,09,2020-12-02,25,0,152398.0
22054,09,2020-12-03,43,0,152398.0
22065,09,2020-12-04,19,0,152398.0
22076,09,2020-12-05,4,0,152398.0
22087,09,2020-12-06,2,0,152398.0
22098,09,2020-12-07,22,0,152398.0
22109,09,2020-12-08,22,0,152398.0
22120,09,2020-12-09,16,0,152398.0
22131,09,2020-12-10,20,0,152398.0
22142,09,2020-12-11,26,0,152398.0
22153,09,2020-12-12,9,0,152398.0
22164,09,2020-12-13,3,0,152398.0
22175,09,2020-12-14,31,0,152398.0
22186,09,2020-12-15,16,0,152398.0
22197,09,2020-12-16,8,0,152398.0
22208,09,2020-12-17,20,0,152398.0
22219,09,2020-12-18,21,0,152398.0
22230,09,2020-12-19,2,0,152398.0
22241,09,2020-12-20,0,0,152398.0
22252,09,2020-12-21,27,0,152398.0
22263,09,2020-12-22,23,0,152398.0
22274,09,2020-12-23,17,0,152398.0
22285,10,2020-05-13,3,0,309907.0
22296,10,2020-05-14,0,0,309907.0
22307,10,2020-05-15,5,0,309907.0
22318,10,2020-05-16,0,0,309907.0
22329,10,2020-05-17,0,0,309907.0
22340,10,2020-05-18,4,0,309907.0
22351,10,2020-05-19,3,0,309907.0
22362,10,2020-05-20,10,0,309907.0
22373,10,2020-05-21,0,0,309907.0
22384,10,2020-05-22,0,0,309907.0
22395,10,2020-05-23,1,0,309907.0
22406,10,2020-05-24,0,0,309907.0
22417,10,2020-05-25,4,0,309907.0
22428,10,2020-05-26,8,0,309907.0
22439,10,2020-05-27,1,0,309907.0
22450,10,2020-05-28,2,0,309907.0
22461,10,2020-05-29,5,0,309907.0
22472,10,2020-05-30,1,0,309907.0
22483,10,2020-05-31,0,0,309907.0
22494,10,2020-06-01,0,0,309907.0
22505,10,2020-06-02,1,0,309907.0
22516,10,2020-06-03,3,0,309907.0
22527,10,2020-06-04,1,0,309907.0
22538,10,2020-06-05,0,0,309907.0
22549,10,2020-06-06,0,0,309907.0
22560,10,2020-06-07,1,0,309907.0
22571,10,2020-06-08,0,0,309907.0
22582,10,2020-06-09,0,0,309907.0
22593,10,2020-06-10,1,0,309907.0
22604,10,2020-06-11,1,0,309907.0
22615,10,2020-06-12,0,0,309907.0
22626,10,2020-06-13,1,0,309907.0
22637,10,2020-06-14,0,0,309907.0
22648,10,2020-06-15,0,0,309907.0
22659,10,2020-06-16,2,0,309907.0
22670,10,2020-06-17,1,0,309907.0
22681,10,2020-06-18,1,0,309907.0
22692,10,2020-06-19,1,0,309907.0
22703,10,2020-06-20,0,0,309907.0
22714,10,2020-06-21,0,0,309907.0
22725,10,2020-06-22,0,0,309907.0
22736,10,2020-06-23,0,0,309907.0
22747,10,2020-06-24,1,0,309907.0
22758,10,2020-06-25,0,0,309907.0
22769,10,2020-06-26,0,0,309907.0
22780,10,2020-06-27,0,0,309907.0
22791,10,2020-06-28,0,0,309907.0
22802,10,2020-06-29,0,0,309907.0
22813,10,2020-06-30,1,0,309907.0
22824,10,2020-07-01,0,0,309907.0
22835,10,2020-07-02,0,0,309907.0
22846,10,2020-07-03,1,0,309907.0
22857,10,2020-07-04,0,0,309907.0
22868,10,2020-07-05,0,0,309907.0
22879,10,2020-07-06,1,0,309907.0
22890,10,2020-07-07,2,0,309907.0
22901,10,2020-07-08,0,0,309907.0
22912,10,2020-07-09,0,0,309907.0
22923,10,2020-07-10,3,0,309907.0
22934,10,2020-07-11,0,0,309907.0
22945,10,2020-07-12,0,0,309907.0
22956,10,2020-07-13,2,0,309907.0
22967,10,2020-07-14,0,0,309907.0
22978,10,2020-07-15,0,0,309907.0
22989,10,2020-07-16,3,0,309907.0
23000,10,2020-07-17,0,0,309907.0
23011,10,2020-07-18,3,0,309907.0
23022,10,2020-07-19,0,0,309907.0
23033,10,2020-07-20,3,0,309907.0
23044,10,2020-07-21,0,0,309907.0
23055,10,2020-07-22,1,0,309907.0
23066,10,2020-07-23,0,0,309907.0
23077,10,2020-07-24,0,0,309907.0
23088,10,2020-07-25,0,0,309907.0
23099,10,2020-07-26,0,0,309907.0
23110,10,2020-07-27,5,0,309907.0
23121,10,2020-07-28,3,0,309907.0
23132,10,2020-07-29,0,0,309907.0
23143,10,2020-07-30,1,0,309907.0
23154,10,2020-07-31,2,0,309907.0
23165,10,2020-08-01,2,0,309907.0
23176,10,2020-08-02,0,0,309907.0
23187,10,2020-08-03,4,0,309907.0
23198,10,2020-08-04,5,0,309907.0
23209,10,2020-08-05,3,0,309907.0
23220,10,2020-08-06,9,0,309907.0
23231,10,2020-08-07,3,0,309907.0
23242,10,2020-08-08,1,0,309907.0
23253,10,2020-08-09,0,0,309907.0
23264,10,2020-08-10,4,0,309907.0
23275,10,2020-08-11,5,0,309907.0
23286,10,2020-08-12,2,0,309907.0
23297,10,2020-08-13,9,0,309907.0
23308,10,2020-08-14,17,0,309907.0
23319,10,2020-08-15,1,0,309907.0
23330,10,2020-08-16,0,0,309907.0
23341,10,2020-08-17,28,0,309907.0
23352,10,2020-08-18,11,0,309907.0
23363,10,2020-08-19,16,0,309907.0
23374,10,2020-08-20,11,0,309907.0
23385,10,2020-08-21,11,0,309907.0
23396,10,2020-08-22,5,0,309907.0
23407,10,2020-08-23,0,0,309907.0
23418,10,2020-08-24,14,0,309907.0
23429,10,2020-08-25,12,0,309907.0
23440,10,2020-08-26,13,0,309907.0
23451,10,2020-08-27,9,0,309907.0
23462,10,2020-08-28,16,0,309907.0
23473,10,2020-08-29,11,0,309907.0
23484,10,2020-08-30,2,0,309907.0
23495,10,2020-08-31,17,0,309907.0
23506,10,2020-09-01,13,0,309907.0
23517,10,2020-09-02,11,0,309907.0
23528,10,2020-09-03,16,0,309907.0
23539,10,2020-09-04,18,0,309907.0
23550,10,2020-09-05,0,0,309907.0
23561,10,2020-09-06,0,0,309907.0
23572,10,2020-09-07,12,0,309907.0
23583,10,2020-09-08,26,0,309907.0
23594,10,2020-09-09,26,0,309907.0
23605,10,2020-09-10,28,0,309907.0
23616,10,2020-09-11,18,0,309907.0
23627,10,2020-09-12,10,0,309907.0
23638,10,2020-09-13,7,0,309907.0
23649,10,2020-09-14,19,0,309907.0
23660,10,2020-09-15,30,0,309907.0
23671,10,2020-09-16,19,0,309907.0
23682,10,2020-09-17,21,0,309907.0
23693,10,2020-09-18,20,0,309907.0
23704,10,2020-09-19,26,0,309907.0
23715,10,2020-09-20,5,0,309907.0
23726,10,2020-09-21,22,0,309907.0
23737,10,2020-09-22,26,0,309907.0
23748,10,2020-09-23,24,0,309907.0
23759,10,2020-09-24,32,0,309907.0
23770,10,2020-09-25,18,0,309907.0
23781,10,2020-09-26,18,0,309907.0
23792,10,2020-09-27,1,0,309907.0
23803,10,2020-09-28,29,0,309907.0
23814,10,2020-09-29,32,0,309907.0
23825,10,2020-09-30,25,0,309907.0
23836,10,2020-10-01,33,0,309907.0
23847,10,2020-10-02,46,0,309907.0
23858,10,2020-10-03,23,0,309907.0
23869,10,2020-10-04,10,0,309907.0
23880,10,2020-10-05,69,0,309907.0
23891,10,2020-10-06,53,0,309907.0
23902,10,2020-10-07,75,0,309907.0
23913,10,2020-10-08,82,0,309907.0
23924,10,2020-10-09,88,0,309907.0
23935,10,2020-10-10,55,0,309907.0
23946,10,2020-10-11,9,0,309907.0
23957,10,2020-10-12,78,0,309907.0
23968,10,2020-10-13,80,0,309907.0
23979,10,2020-10-14,94,0,309907.0
23990,10,2020-10-15,114,0,309907.0
24001,10,2020-10-16,125,0,309907.0
24012,10,2020-10-17,68,0,309907.0
24023,10,2020-10-18,27,0,309907.0
24034,10,2020-10-19,178,0,309907.0
24045,10,2020-10-20,184,0,309907.0
24056,10,2020-10-21,183,0,309907.0
24067,10,2020-10-22,172,0,309907.0
24078,10,2020-10-23,240,0,309907.0
24089,10,2020-10-24,131,0,309907.0
24100,10,2020-10-25,38,0,309907.0
24111,10,2020-10-26,273,0,309907.0
24122,10,2020-10-27,287,0,309907.0
24133,10,2020-10-28,238,0,309907.0
24144,10,2020-10-29,280,0,309907.0
24155,10,2020-10-30,219,0,309907.0
24166,10,2020-10-31,97,0,309907.0
24177,10,2020-11-01,32,0,309907.0
24188,10,2020-11-02,250,0,309907.0
24199,10,2020-11-03,250,0,309907.0
24210,10,2020-11-04,214,0,309907.0
24221,10,2020-11-05,187,0,309907.0
24232,10,2020-11-06,185,0,309907.0
24243,10,2020-11-07,83,0,309907.0
24254,10,2020-11-08,27,0,309907.0
24265,10,2020-11-09,152,0,309907.0
24276,10,2020-11-10,164,0,309907.0
24287,10,2020-11-11,23,0,309907.0
24298,10,2020-11-12,212,0,309907.0
24309,10,2020-11-13,130,0,309907.0
24320,10,2020-11-14,52,0,309907.0
24331,10,2020-11-15,25,0,309907.0
24342,10,2020-11-16,151,0,309907.0
24353,10,2020-11-17,138,0,309907.0
24364,10,2020-11-18,94,0,309907.0
24375,10,2020-11-19,116,0,309907.0
24386,10,2020-11-20,119,0,309907.0
24397,10,2020-11-21,54,0,309907.0
24408,10,2020-11-22,12,0,309907.0
24419,10,2020-11-23,94,0,309907.0
24430,10,2020-11-24,115,0,309907.0
24441,10,2020-11-25,58,0,309907.0
24452,10,2020-11-26,71,0,309907.0
24463,10,2020-11-27,67,0,309907.0
24474,10,2020-11-28,50,0,309907.0
24485,10,2020-11-29,7,0,309907.0
24496,10,2020-11-30,81,0,309907.0
24507,10,2020-12-01,70,0,309907.0
24518,10,2020-12-02,59,0,309907.0
24529,10,2020-12-03,59,0,309907.0
24540,10,2020-12-04,65,0,309907.0
24551,10,2020-12-05,35,0,309907.0
24562,10,2020-12-06,10,0,309907.0
24573,10,2020-12-07,90,0,309907.0
24584,10,2020-12-08,73,0,309907.0
24595,10,2020-12-09,77,0,309907.0
24606,10,2020-12-10,64,0,309907.0
24617,10,2020-12-11,55,0,309907.0
24628,10,2020-12-12,42,0,309907.0
24639,10,2020-12-13,10,0,309907.0
24650,10,2020-12-14,112,0,309907.0
24661,10,2020-12-15,81,0,309907.0
24672,10,2020-12-16,86,0,309907.0
24683,10,2020-12-17,97,0,309907.0
24694,10,2020-12-18,101,0,309907.0
24705,10,2020-12-19,51,0,309907.0
24716,10,2020-12-20,12,0,309907.0
24727,10,2020-12-21,94,0,309907.0
24738,10,2020-12-22,127,0,309907.0
24749,10,2020-12-23,132,0,309907.0
24760,11,2020-05-13,13,0,372705.0
24771,11,2020-05-14,34,0,372705.0
24782,11,2020-05-15,1,0,372705.0
24793,11,2020-05-16,0,0,372705.0
24804,11,2020-05-17,0,0,372705.0
24815,11,2020-05-18,9,0,372705.0
24826,11,2020-05-19,3,0,372705.0
24837,11,2020-05-20,7,0,372705.0
24848,11,2020-05-21,0,0,372705.0
24859,11,2020-05-22,4,0,372705.0
24870,11,2020-05-23,0,0,372705.0
24881,11,2020-05-24,1,0,372705.0
24892,11,2020-05-25,2,0,372705.0
24903,11,2020-05-26,0,0,372705.0
24914,11,2020-05-27,0,0,372705.0
24925,11,2020-05-28,0,0,372705.0
24936,11,2020-05-29,1,0,372705.0
24947,11,2020-05-30,0,0,372705.0
24958,11,2020-05-31,0,0,372705.0
24969,11,2020-06-01,0,0,372705.0
24980,11,2020-06-02,0,0,372705.0
24991,11,2020-06-03,0,0,372705.0
25002,11,2020-06-04,1,0,372705.0
25013,11,2020-06-05,0,0,372705.0
25024,11,2020-06-06,1,0,372705.0
25035,11,2020-06-07,0,0,372705.0
25046,11,2020-06-08,0,0,372705.0
25057,11,2020-06-09,0,0,372705.0
25068,11,2020-06-10,1,0,372705.0
25079,11,2020-06-11,1,0,372705.0
25090,11,2020-06-12,0,0,372705.0
25101,11,2020-06-13,0,0,372705.0
25112,11,2020-06-14,0,0,372705.0
25123,11,2020-06-15,1,0,372705.0
25134,11,2020-06-16,0,0,372705.0
25145,11,2020-06-17,1,0,372705.0
25156,11,2020-06-18,2,0,372705.0
25167,11,2020-06-19,2,0,372705.0
25178,11,2020-06-20,0,0,372705.0
25189,11,2020-06-21,0,0,372705.0
25200,11,2020-06-22,0,0,372705.0
25211,11,2020-06-23,0,0,372705.0
25222,11,2020-06-24,0,0,372705.0
25233,11,2020-06-25,0,0,372705.0
25244,11,2020-06-26,0,0,372705.0
25255,11,2020-06-27,0,0,372705.0
25266,11,2020-06-28,0,0,372705.0
25277,11,2020-06-29,1,0,372705.0
25288,11,2020-06-30,0,0,372705.0
25299,11,2020-07-01,1,0,372705.0
25310,11,2020-07-02,0,0,372705.0
25321,11,2020-07-03,0,0,372705.0
25332,11,2020-07-04,0,0,372705.0
25343,11,2020-07-05,0,0,372705.0
25354,11,2020-07-06,1,0,372705.0
25365,11,2020-07-07,0,0,372705.0
25376,11,2020-07-08,0,0,372705.0
25387,11,2020-07-09,0,0,372705.0
25398,11,2020-07-10,0,0,372705.0
25409,11,2020-07-11,0,0,372705.0
25420,11,2020-07-12,0,0,372705.0
25431,11,2020-07-13,0,0,372705.0
25442,11,2020-07-14,0,0,372705.0
25453,11,2020-07-15,0,0,372705.0
25464,11,2020-07-16,0,0,372705.0
25475,11,2020-07-17,1,0,372705.0
25486,11,2020-07-18,0,0,372705.0
25497,11,2020-07-19,0,0,372705.0
25508,11,2020-07-20,1,0,372705.0
25519,11,2020-07-21,1,0,372705.0
25530,11,2020-07-22,3,0,372705.0
25541,11,2020-07-23,1,0,372705.0
25552,11,2020-07-24,1,0,372705.0
25563,11,2020-07-25,0,0,372705.0
25574,11,2020-07-26,1,0,372705.0
25585,11,2020-07-27,2,0,372705.0
25596,11,2020-07-28,0,0,372705.0
25607,11,2020-07-29,0,0,372705.0
25618,11,2020-07-30,1,0,372705.0
25629,11,2020-07-31,0,0,372705.0
25640,11,2020-08-01,0,0,372705.0
25651,11,2020-08-02,0,0,372705.0
25662,11,2020-08-03,1,0,372705.0
25673,11,2020-08-04,5,0,372705.0
25684,11,2020-08-05,4,0,372705.0
