,dep,jour,P,cl_age90,pop
16433,07,2020-08-28,21,0,326875.0
16444,07,2020-08-29,8,0,326875.0
16455,07,2020-08-30,2,0,326875.0
16466,07,2020-08-31,19,0,326875.0
16477,07,2020-09-01,17,0,326875.0
16488,07,2020-09-02,15,0,326875.0
16499,07,2020-09-03,23,0,326875.0
16510,07,2020-09-04,16,0,326875.0
16521,07,2020-09-05,6,0,326875.0
16532,07,2020-09-06,3,0,326875.0
16543,07,2020-09-07,17,0,326875.0
16554,07,2020-09-08,25,0,326875.0
16565,07,2020-09-09,19,0,326875.0
16576,07,2020-09-10,16,0,326875.0
16587,07,2020-09-11,17,0,326875.0
16598,07,2020-09-12,10,0,326875.0
16609,07,2020-09-13,2,0,326875.0
16620,07,2020-09-14,15,0,326875.0
16631,07,2020-09-15,20,0,326875.0
16642,07,2020-09-16,24,0,326875.0
16653,07,2020-09-17,24,0,326875.0
16664,07,2020-09-18,25,0,326875.0
16675,07,2020-09-19,9,0,326875.0
16686,07,2020-09-20,1,0,326875.0
16697,07,2020-09-21,24,0,326875.0
16708,07,2020-09-22,17,0,326875.0
16719,07,2020-09-23,9,0,326875.0
16730,07,2020-09-24,21,0,326875.0
16741,07,2020-09-25,22,0,326875.0
16752,07,2020-09-26,12,0,326875.0
16763,07,2020-09-27,3,0,326875.0
16774,07,2020-09-28,40,0,326875.0
16785,07,2020-09-29,21,0,326875.0
16796,07,2020-09-30,37,0,326875.0
16807,07,2020-10-01,31,0,326875.0
16818,07,2020-10-02,47,0,326875.0
16829,07,2020-10-03,15,0,326875.0
16840,07,2020-10-04,3,0,326875.0
16851,07,2020-10-05,78,0,326875.0
16862,07,2020-10-06,72,0,326875.0
16873,07,2020-10-07,88,0,326875.0
16884,07,2020-10-08,128,0,326875.0
16895,07,2020-10-09,116,0,326875.0
16906,07,2020-10-10,80,0,326875.0
16917,07,2020-10-11,24,0,326875.0
16928,07,2020-10-12,186,0,326875.0
16939,07,2020-10-13,188,0,326875.0
16950,07,2020-10-14,164,0,326875.0
16961,07,2020-10-15,197,0,326875.0
16972,07,2020-10-16,232,0,326875.0
16983,07,2020-10-17,82,0,326875.0
16994,07,2020-10-18,16,0,326875.0
17005,07,2020-10-19,355,0,326875.0
17016,07,2020-10-20,375,0,326875.0
17027,07,2020-10-21,416,0,326875.0
17038,07,2020-10-22,354,0,326875.0
17049,07,2020-10-23,439,0,326875.0
17060,07,2020-10-24,148,0,326875.0
17071,07,2020-10-25,39,0,326875.0
17082,07,2020-10-26,562,0,326875.0
17093,07,2020-10-27,452,0,326875.0
17104,07,2020-10-28,424,0,326875.0
17115,07,2020-10-29,391,0,326875.0
17126,07,2020-10-30,402,0,326875.0
17137,07,2020-10-31,153,0,326875.0
17148,07,2020-11-01,32,0,326875.0
17159,07,2020-11-02,492,0,326875.0
17170,07,2020-11-03,400,0,326875.0
17181,07,2020-11-04,326,0,326875.0
17192,07,2020-11-05,327,0,326875.0
17203,07,2020-11-06,288,0,326875.0
17214,07,2020-11-07,87,0,326875.0
17225,07,2020-11-08,34,0,326875.0
17236,07,2020-11-09,359,0,326875.0
17247,07,2020-11-10,250,0,326875.0
17258,07,2020-11-11,56,0,326875.0
17269,07,2020-11-12,278,0,326875.0
17280,07,2020-11-13,194,0,326875.0
17291,07,2020-11-14,89,0,326875.0
17302,07,2020-11-15,25,0,326875.0
17313,07,2020-11-16,193,0,326875.0
17324,07,2020-11-17,184,0,326875.0
17335,07,2020-11-18,90,0,326875.0
17346,07,2020-11-19,86,0,326875.0
17357,07,2020-11-20,116,0,326875.0
17368,07,2020-11-21,24,0,326875.0
17379,07,2020-11-22,10,0,326875.0
17390,07,2020-11-23,103,0,326875.0
17401,07,2020-11-24,102,0,326875.0
17412,07,2020-11-25,66,0,326875.0
17423,07,2020-11-26,67,0,326875.0
17434,07,2020-11-27,110,0,326875.0
17445,07,2020-11-28,28,0,326875.0
17456,07,2020-11-29,20,0,326875.0
17467,07,2020-11-30,128,0,326875.0
17478,07,2020-12-01,90,0,326875.0
17489,07,2020-12-02,59,0,326875.0
17500,07,2020-12-03,66,0,326875.0
17511,07,2020-12-04,72,0,326875.0
17522,07,2020-12-05,39,0,326875.0
17533,07,2020-12-06,3,0,326875.0
17544,07,2020-12-07,113,0,326875.0
17555,07,2020-12-08,62,0,326875.0
17566,07,2020-12-09,100,0,326875.0
17577,07,2020-12-10,93,0,326875.0
17588,07,2020-12-11,80,0,326875.0
17599,07,2020-12-12,28,0,326875.0
17610,07,2020-12-13,12,0,326875.0
17621,07,2020-12-14,145,0,326875.0
17632,07,2020-12-15,154,0,326875.0
17643,07,2020-12-16,93,0,326875.0
17654,07,2020-12-17,90,0,326875.0
17665,07,2020-12-18,157,0,326875.0
17676,07,2020-12-19,126,0,326875.0
17687,07,2020-12-20,80,0,326875.0
17698,07,2020-12-21,124,0,326875.0
17709,07,2020-12-22,117,0,326875.0
17720,07,2020-12-23,114,0,326875.0
17731,07,2020-12-24,85,0,326875.0
17742,07,2020-12-25,7,0,326875.0
17753,07,2020-12-26,49,0,326875.0
17764,07,2020-12-27,6,0,326875.0
17775,07,2020-12-28,113,0,326875.0
17786,07,2020-12-29,121,0,326875.0
17797,08,2020-05-13,6,0,265531.0
17808,08,2020-05-14,2,0,265531.0
17819,08,2020-05-15,6,0,265531.0
17830,08,2020-05-16,1,0,265531.0
17841,08,2020-05-17,0,0,265531.0
17852,08,2020-05-18,2,0,265531.0
17863,08,2020-05-19,3,0,265531.0
17874,08,2020-05-20,6,0,265531.0
17885,08,2020-05-21,0,0,265531.0
17896,08,2020-05-22,3,0,265531.0
17907,08,2020-05-23,1,0,265531.0
17918,08,2020-05-24,0,0,265531.0
17929,08,2020-05-25,3,0,265531.0
17940,08,2020-05-26,1,0,265531.0
17951,08,2020-05-27,1,0,265531.0
17962,08,2020-05-28,2,0,265531.0
17973,08,2020-05-29,0,0,265531.0
17984,08,2020-05-30,0,0,265531.0
17995,08,2020-05-31,0,0,265531.0
18006,08,2020-06-01,0,0,265531.0
18017,08,2020-06-02,1,0,265531.0
18028,08,2020-06-03,2,0,265531.0
18039,08,2020-06-04,3,0,265531.0
18050,08,2020-06-05,1,0,265531.0
18061,08,2020-06-06,0,0,265531.0
18072,08,2020-06-07,0,0,265531.0
18083,08,2020-06-08,1,0,265531.0
18094,08,2020-06-09,2,0,265531.0
18105,08,2020-06-10,2,0,265531.0
18116,08,2020-06-11,1,0,265531.0
18127,08,2020-06-12,2,0,265531.0
18138,08,2020-06-13,0,0,265531.0
18149,08,2020-06-14,0,0,265531.0
18160,08,2020-06-15,3,0,265531.0
18171,08,2020-06-16,1,0,265531.0
18182,08,2020-06-17,9,0,265531.0
18193,08,2020-06-18,6,0,265531.0
18204,08,2020-06-19,0,0,265531.0
18215,08,2020-06-20,1,0,265531.0
18226,08,2020-06-21,0,0,265531.0
18237,08,2020-06-22,2,0,265531.0
18248,08,2020-06-23,1,0,265531.0
18259,08,2020-06-24,0,0,265531.0
18270,08,2020-06-25,1,0,265531.0
18281,08,2020-06-26,3,0,265531.0
18292,08,2020-06-27,1,0,265531.0
18303,08,2020-06-28,0,0,265531.0
18314,08,2020-06-29,0,0,265531.0
18325,08,2020-06-30,1,0,265531.0
18336,08,2020-07-01,0,0,265531.0
18347,08,2020-07-02,0,0,265531.0
18358,08,2020-07-03,1,0,265531.0
18369,08,2020-07-04,3,0,265531.0
18380,08,2020-07-05,1,0,265531.0
18391,08,2020-07-06,0,0,265531.0
18402,08,2020-07-07,0,0,265531.0
18413,08,2020-07-08,0,0,265531.0
18424,08,2020-07-09,1,0,265531.0
18435,08,2020-07-10,0,0,265531.0
18446,08,2020-07-11,0,0,265531.0
18457,08,2020-07-12,0,0,265531.0
18468,08,2020-07-13,3,0,265531.0
18479,08,2020-07-14,0,0,265531.0
18490,08,2020-07-15,0,0,265531.0
18501,08,2020-07-16,0,0,265531.0
18512,08,2020-07-17,0,0,265531.0
18523,08,2020-07-18,0,0,265531.0
18534,08,2020-07-19,0,0,265531.0
18545,08,2020-07-20,1,0,265531.0
18556,08,2020-07-21,1,0,265531.0
18567,08,2020-07-22,1,0,265531.0
18578,08,2020-07-23,3,0,265531.0
18589,08,2020-07-24,0,0,265531.0
18600,08,2020-07-25,0,0,265531.0
18611,08,2020-07-26,0,0,265531.0
18622,08,2020-07-27,0,0,265531.0
18633,08,2020-07-28,1,0,265531.0
18644,08,2020-07-29,2,0,265531.0
18655,08,2020-07-30,1,0,265531.0
18666,08,2020-07-31,1,0,265531.0
18677,08,2020-08-01,0,0,265531.0
18688,08,2020-08-02,1,0,265531.0
18699,08,2020-08-03,0,0,265531.0
18710,08,2020-08-04,5,0,265531.0
18721,08,2020-08-05,0,0,265531.0
18732,08,2020-08-06,3,0,265531.0
18743,08,2020-08-07,0,0,265531.0
18754,08,2020-08-08,0,0,265531.0
18765,08,2020-08-09,0,0,265531.0
18776,08,2020-08-10,2,0,265531.0
18787,08,2020-08-11,2,0,265531.0
18798,08,2020-08-12,0,0,265531.0
18809,08,2020-08-13,3,0,265531.0
18820,08,2020-08-14,3,0,265531.0
18831,08,2020-08-15,3,0,265531.0
18842,08,2020-08-16,1,0,265531.0
18853,08,2020-08-17,4,0,265531.0
18864,08,2020-08-18,5,0,265531.0
18875,08,2020-08-19,1,0,265531.0
18886,08,2020-08-20,5,0,265531.0
18897,08,2020-08-21,2,0,265531.0
18908,08,2020-08-22,2,0,265531.0
18919,08,2020-08-23,0,0,265531.0
18930,08,2020-08-24,6,0,265531.0
18941,08,2020-08-25,6,0,265531.0
18952,08,2020-08-26,3,0,265531.0
18963,08,2020-08-27,5,0,265531.0
18974,08,2020-08-28,9,0,265531.0
18985,08,2020-08-29,3,0,265531.0
18996,08,2020-08-30,1,0,265531.0
19007,08,2020-08-31,12,0,265531.0
19018,08,2020-09-01,7,0,265531.0
19029,08,2020-09-02,9,0,265531.0
19040,08,2020-09-03,8,0,265531.0
19051,08,2020-09-04,18,0,265531.0
19062,08,2020-09-05,12,0,265531.0
19073,08,2020-09-06,3,0,265531.0
19084,08,2020-09-07,13,0,265531.0
19095,08,2020-09-08,13,0,265531.0
19106,08,2020-09-09,4,0,265531.0
19117,08,2020-09-10,15,0,265531.0
19128,08,2020-09-11,5,0,265531.0
19139,08,2020-09-12,16,0,265531.0
19150,08,2020-09-13,4,0,265531.0
19161,08,2020-09-14,23,0,265531.0
19172,08,2020-09-15,9,0,265531.0
19183,08,2020-09-16,19,0,265531.0
19194,08,2020-09-17,22,0,265531.0
19205,08,2020-09-18,15,0,265531.0
19216,08,2020-09-19,11,0,265531.0
19227,08,2020-09-20,6,0,265531.0
19238,08,2020-09-21,25,0,265531.0
19249,08,2020-09-22,18,0,265531.0
19260,08,2020-09-23,15,0,265531.0
19271,08,2020-09-24,20,0,265531.0
19282,08,2020-09-25,8,0,265531.0
19293,08,2020-09-26,3,0,265531.0
19304,08,2020-09-27,2,0,265531.0
19315,08,2020-09-28,15,0,265531.0
19326,08,2020-09-29,17,0,265531.0
19337,08,2020-09-30,18,0,265531.0
19348,08,2020-10-01,19,0,265531.0
19359,08,2020-10-02,32,0,265531.0
19370,08,2020-10-03,18,0,265531.0
19381,08,2020-10-04,3,0,265531.0
19392,08,2020-10-05,49,0,265531.0
19403,08,2020-10-06,39,0,265531.0
19414,08,2020-10-07,48,0,265531.0
19425,08,2020-10-08,56,0,265531.0
19436,08,2020-10-09,69,0,265531.0
19447,08,2020-10-10,22,0,265531.0
19458,08,2020-10-11,10,0,265531.0
19469,08,2020-10-12,92,0,265531.0
19480,08,2020-10-13,68,0,265531.0
19491,08,2020-10-14,80,0,265531.0
19502,08,2020-10-15,112,0,265531.0
19513,08,2020-10-16,110,0,265531.0
19524,08,2020-10-17,38,0,265531.0
19535,08,2020-10-18,13,0,265531.0
19546,08,2020-10-19,152,0,265531.0
19557,08,2020-10-20,149,0,265531.0
19568,08,2020-10-21,160,0,265531.0
19579,08,2020-10-22,161,0,265531.0
19590,08,2020-10-23,218,0,265531.0
19601,08,2020-10-24,95,0,265531.0
19612,08,2020-10-25,39,0,265531.0
19623,08,2020-10-26,235,0,265531.0
19634,08,2020-10-27,226,0,265531.0
19645,08,2020-10-28,241,0,265531.0
19656,08,2020-10-29,234,0,265531.0
19667,08,2020-10-30,272,0,265531.0
19678,08,2020-10-31,93,0,265531.0
19689,08,2020-11-01,31,0,265531.0
19700,08,2020-11-02,338,0,265531.0
19711,08,2020-11-03,255,0,265531.0
19722,08,2020-11-04,238,0,265531.0
19733,08,2020-11-05,173,0,265531.0
19744,08,2020-11-06,224,0,265531.0
19755,08,2020-11-07,68,0,265531.0
19766,08,2020-11-08,24,0,265531.0
19777,08,2020-11-09,238,0,265531.0
19788,08,2020-11-10,216,0,265531.0
19799,08,2020-11-11,33,0,265531.0
19810,08,2020-11-12,255,0,265531.0
19821,08,2020-11-13,160,0,265531.0
19832,08,2020-11-14,56,0,265531.0
19843,08,2020-11-15,25,0,265531.0
19854,08,2020-11-16,174,0,265531.0
19865,08,2020-11-17,137,0,265531.0
19876,08,2020-11-18,120,0,265531.0
19887,08,2020-11-19,131,0,265531.0
19898,08,2020-11-20,128,0,265531.0
19909,08,2020-11-21,36,0,265531.0
19920,08,2020-11-22,23,0,265531.0
19931,08,2020-11-23,134,0,265531.0
19942,08,2020-11-24,104,0,265531.0
19953,08,2020-11-25,70,0,265531.0
19964,08,2020-11-26,113,0,265531.0
19975,08,2020-11-27,124,0,265531.0
19986,08,2020-11-28,44,0,265531.0
19997,08,2020-11-29,10,0,265531.0
20008,08,2020-11-30,116,0,265531.0
20019,08,2020-12-01,98,0,265531.0
20030,08,2020-12-02,81,0,265531.0
20041,08,2020-12-03,99,0,265531.0
20052,08,2020-12-04,116,0,265531.0
20063,08,2020-12-05,80,0,265531.0
20074,08,2020-12-06,19,0,265531.0
20085,08,2020-12-07,172,0,265531.0
20096,08,2020-12-08,146,0,265531.0
20107,08,2020-12-09,162,0,265531.0
20118,08,2020-12-10,133,0,265531.0
20129,08,2020-12-11,176,0,265531.0
20140,08,2020-12-12,68,0,265531.0
20151,08,2020-12-13,19,0,265531.0
20162,08,2020-12-14,173,0,265531.0
20173,08,2020-12-15,138,0,265531.0
20184,08,2020-12-16,160,0,265531.0
20195,08,2020-12-17,150,0,265531.0
20206,08,2020-12-18,146,0,265531.0
20217,08,2020-12-19,86,0,265531.0
20228,08,2020-12-20,21,0,265531.0
20239,08,2020-12-21,178,0,265531.0
20250,08,2020-12-22,189,0,265531.0
20261,08,2020-12-23,187,0,265531.0
20272,08,2020-12-24,96,0,265531.0
20283,08,2020-12-25,6,0,265531.0
20294,08,2020-12-26,79,0,265531.0
20305,08,2020-12-27,16,0,265531.0
20316,08,2020-12-28,219,0,265531.0
20327,08,2020-12-29,141,0,265531.0
20338,09,2020-05-13,1,0,152398.0
20349,09,2020-05-14,0,0,152398.0
20360,09,2020-05-15,0,0,152398.0
20371,09,2020-05-16,0,0,152398.0
20382,09,2020-05-17,0,0,152398.0
20393,09,2020-05-18,0,0,152398.0
20404,09,2020-05-19,0,0,152398.0
20415,09,2020-05-20,0,0,152398.0
20426,09,2020-05-21,0,0,152398.0
20437,09,2020-05-22,0,0,152398.0
20448,09,2020-05-23,0,0,152398.0
20459,09,2020-05-24,0,0,152398.0
20470,09,2020-05-25,0,0,152398.0
20481,09,2020-05-26,0,0,152398.0
20492,09,2020-05-27,0,0,152398.0
20503,09,2020-05-28,0,0,152398.0
20514,09,2020-05-29,0,0,152398.0
20525,09,2020-05-30,0,0,152398.0
20536,09,2020-05-31,0,0,152398.0
20547,09,2020-06-01,0,0,152398.0
20558,09,2020-06-02,0,0,152398.0
20569,09,2020-06-03,0,0,152398.0
20580,09,2020-06-04,0,0,152398.0
20591,09,2020-06-05,0,0,152398.0
20602,09,2020-06-06,0,0,152398.0
20613,09,2020-06-07,0,0,152398.0
20624,09,2020-06-08,0,0,152398.0
20635,09,2020-06-09,0,0,152398.0
20646,09,2020-06-10,0,0,152398.0
20657,09,2020-06-11,0,0,152398.0
20668,09,2020-06-12,0,0,152398.0
20679,09,2020-06-13,0,0,152398.0
20690,09,2020-06-14,0,0,152398.0
20701,09,2020-06-15,0,0,152398.0
20712,09,2020-06-16,0,0,152398.0
20723,09,2020-06-17,0,0,152398.0
20734,09,2020-06-18,0,0,152398.0
20745,09,2020-06-19,0,0,152398.0
20756,09,2020-06-20,0,0,152398.0
20767,09,2020-06-21,0,0,152398.0
20778,09,2020-06-22,0,0,152398.0
20789,09,2020-06-23,0,0,152398.0
20800,09,2020-06-24,1,0,152398.0
20811,09,2020-06-25,0,0,152398.0
20822,09,2020-06-26,1,0,152398.0
20833,09,2020-06-27,0,0,152398.0
20844,09,2020-06-28,0,0,152398.0
20855,09,2020-06-29,0,0,152398.0
20866,09,2020-06-30,0,0,152398.0
20877,09,2020-07-01,0,0,152398.0
20888,09,2020-07-02,0,0,152398.0
20899,09,2020-07-03,0,0,152398.0
20910,09,2020-07-04,0,0,152398.0
20921,09,2020-07-05,0,0,152398.0
20932,09,2020-07-06,0,0,152398.0
20943,09,2020-07-07,1,0,152398.0
20954,09,2020-07-08,0,0,152398.0
20965,09,2020-07-09,0,0,152398.0
20976,09,2020-07-10,0,0,152398.0
20987,09,2020-07-11,1,0,152398.0
20998,09,2020-07-12,0,0,152398.0
21009,09,2020-07-13,0,0,152398.0
21020,09,2020-07-14,0,0,152398.0
21031,09,2020-07-15,0,0,152398.0
21042,09,2020-07-16,0,0,152398.0
21053,09,2020-07-17,0,0,152398.0
21064,09,2020-07-18,0,0,152398.0
21075,09,2020-07-19,0,0,152398.0
21086,09,2020-07-20,0,0,152398.0
21097,09,2020-07-21,1,0,152398.0
21108,09,2020-07-22,0,0,152398.0
21119,09,2020-07-23,0,0,152398.0
21130,09,2020-07-24,1,0,152398.0
21141,09,2020-07-25,0,0,152398.0
21152,09,2020-07-26,0,0,152398.0
21163,09,2020-07-27,0,0,152398.0
21174,09,2020-07-28,0,0,152398.0
21185,09,2020-07-29,2,0,152398.0
21196,09,2020-07-30,1,0,152398.0
21207,09,2020-07-31,1,0,152398.0
21218,09,2020-08-01,2,0,152398.0
21229,09,2020-08-02,1,0,152398.0
21240,09,2020-08-03,2,0,152398.0
21251,09,2020-08-04,0,0,152398.0
21262,09,2020-08-05,2,0,152398.0
21273,09,2020-08-06,1,0,152398.0
21284,09,2020-08-07,0,0,152398.0
21295,09,2020-08-08,0,0,152398.0
21306,09,2020-08-09,0,0,152398.0
21317,09,2020-08-10,0,0,152398.0
21328,09,2020-08-11,3,0,152398.0
21339,09,2020-08-12,3,0,152398.0
21350,09,2020-08-13,1,0,152398.0
21361,09,2020-08-14,0,0,152398.0
21372,09,2020-08-15,0,0,152398.0
21383,09,2020-08-16,0,0,152398.0
21394,09,2020-08-17,6,0,152398.0
21405,09,2020-08-18,5,0,152398.0
21416,09,2020-08-19,6,0,152398.0
21427,09,2020-08-20,6,0,152398.0
21438,09,2020-08-21,6,0,152398.0
21449,09,2020-08-22,0,0,152398.0
21460,09,2020-08-23,2,0,152398.0
21471,09,2020-08-24,10,0,152398.0
21482,09,2020-08-25,6,0,152398.0
21493,09,2020-08-26,8,0,152398.0
21504,09,2020-08-27,7,0,152398.0
21515,09,2020-08-28,8,0,152398.0
21526,09,2020-08-29,0,0,152398.0
21537,09,2020-08-30,0,0,152398.0
21548,09,2020-08-31,9,0,152398.0
21559,09,2020-09-01,12,0,152398.0
21570,09,2020-09-02,11,0,152398.0
21581,09,2020-09-03,18,0,152398.0
21592,09,2020-09-04,6,0,152398.0
21603,09,2020-09-05,6,0,152398.0
21614,09,2020-09-06,0,0,152398.0
21625,09,2020-09-07,11,0,152398.0
21636,09,2020-09-08,20,0,152398.0
21647,09,2020-09-09,10,0,152398.0
21658,09,2020-09-10,7,0,152398.0
21669,09,2020-09-11,9,0,152398.0
21680,09,2020-09-12,1,0,152398.0
21691,09,2020-09-13,0,0,152398.0
21702,09,2020-09-14,24,0,152398.0
21713,09,2020-09-15,24,0,152398.0
21724,09,2020-09-16,26,0,152398.0
21735,09,2020-09-17,34,0,152398.0
21746,09,2020-09-18,25,0,152398.0
21757,09,2020-09-19,10,0,152398.0
21768,09,2020-09-20,1,0,152398.0
21779,09,2020-09-21,40,0,152398.0
21790,09,2020-09-22,32,0,152398.0
21801,09,2020-09-23,21,0,152398.0
21812,09,2020-09-24,37,0,152398.0
21823,09,2020-09-25,21,0,152398.0
21834,09,2020-09-26,9,0,152398.0
21845,09,2020-09-27,0,0,152398.0
21856,09,2020-09-28,32,0,152398.0
21867,09,2020-09-29,21,0,152398.0
21878,09,2020-09-30,23,0,152398.0
21889,09,2020-10-01,36,0,152398.0
21900,09,2020-10-02,33,0,152398.0
21911,09,2020-10-03,3,0,152398.0
21922,09,2020-10-04,0,0,152398.0
21933,09,2020-10-05,74,0,152398.0
21944,09,2020-10-06,35,0,152398.0
21955,09,2020-10-07,34,0,152398.0
21966,09,2020-10-08,62,0,152398.0
21977,09,2020-10-09,55,0,152398.0
21988,09,2020-10-10,14,0,152398.0
21999,09,2020-10-11,14,0,152398.0
22010,09,2020-10-12,119,0,152398.0
22021,09,2020-10-13,90,0,152398.0
22032,09,2020-10-14,65,0,152398.0
22043,09,2020-10-15,70,0,152398.0
22054,09,2020-10-16,85,0,152398.0
22065,09,2020-10-17,21,0,152398.0
22076,09,2020-10-18,5,0,152398.0
22087,09,2020-10-19,156,0,152398.0
22098,09,2020-10-20,94,0,152398.0
22109,09,2020-10-21,103,0,152398.0
22120,09,2020-10-22,76,0,152398.0
22131,09,2020-10-23,77,0,152398.0
22142,09,2020-10-24,15,0,152398.0
22153,09,2020-10-25,1,0,152398.0
22164,09,2020-10-26,196,0,152398.0
22175,09,2020-10-27,66,0,152398.0
22186,09,2020-10-28,78,0,152398.0
22197,09,2020-10-29,86,0,152398.0
22208,09,2020-10-30,70,0,152398.0
22219,09,2020-10-31,19,0,152398.0
22230,09,2020-11-01,5,0,152398.0
22241,09,2020-11-02,114,0,152398.0
22252,09,2020-11-03,67,0,152398.0
22263,09,2020-11-04,81,0,152398.0
22274,09,2020-11-05,63,0,152398.0
22285,09,2020-11-06,61,0,152398.0
22296,09,2020-11-07,8,0,152398.0
22307,09,2020-11-08,1,0,152398.0
22318,09,2020-11-09,52,0,152398.0
22329,09,2020-11-10,43,0,152398.0
22340,09,2020-11-11,2,0,152398.0
22351,09,2020-11-12,49,0,152398.0
22362,09,2020-11-13,18,0,152398.0
22373,09,2020-11-14,4,0,152398.0
22384,09,2020-11-15,0,0,152398.0
22395,09,2020-11-16,31,0,152398.0
22406,09,2020-11-17,12,0,152398.0
22417,09,2020-11-18,23,0,152398.0
22428,09,2020-11-19,17,0,152398.0
22439,09,2020-11-20,18,0,152398.0
22450,09,2020-11-21,4,0,152398.0
22461,09,2020-11-22,0,0,152398.0
22472,09,2020-11-23,17,0,152398.0
22483,09,2020-11-24,20,0,152398.0
22494,09,2020-11-25,18,0,152398.0
22505,09,2020-11-26,16,0,152398.0
22516,09,2020-11-27,20,0,152398.0
22527,09,2020-11-28,6,0,152398.0
22538,09,2020-11-29,1,0,152398.0
22549,09,2020-11-30,23,0,152398.0
22560,09,2020-12-01,11,0,152398.0
22571,09,2020-12-02,25,0,152398.0
22582,09,2020-12-03,43,0,152398.0
22593,09,2020-12-04,19,0,152398.0
22604,09,2020-12-05,4,0,152398.0
22615,09,2020-12-06,2,0,152398.0
22626,09,2020-12-07,22,0,152398.0
22637,09,2020-12-08,22,0,152398.0
22648,09,2020-12-09,16,0,152398.0
22659,09,2020-12-10,20,0,152398.0
22670,09,2020-12-11,26,0,152398.0
22681,09,2020-12-12,9,0,152398.0
22692,09,2020-12-13,3,0,152398.0
22703,09,2020-12-14,31,0,152398.0
22714,09,2020-12-15,16,0,152398.0
22725,09,2020-12-16,8,0,152398.0
22736,09,2020-12-17,20,0,152398.0
22747,09,2020-12-18,21,0,152398.0
22758,09,2020-12-19,2,0,152398.0
22769,09,2020-12-20,0,0,152398.0
22780,09,2020-12-21,27,0,152398.0
22791,09,2020-12-22,23,0,152398.0
22802,09,2020-12-23,17,0,152398.0
22813,09,2020-12-24,22,0,152398.0
22824,09,2020-12-25,0,0,152398.0
22835,09,2020-12-26,11,0,152398.0
22846,09,2020-12-27,3,0,152398.0
22857,09,2020-12-28,37,0,152398.0
22868,09,2020-12-29,69,0,152398.0
22879,10,2020-05-13,3,0,309907.0
22890,10,2020-05-14,0,0,309907.0
22901,10,2020-05-15,5,0,309907.0
22912,10,2020-05-16,0,0,309907.0
22923,10,2020-05-17,0,0,309907.0
22934,10,2020-05-18,4,0,309907.0
22945,10,2020-05-19,3,0,309907.0
22956,10,2020-05-20,10,0,309907.0
22967,10,2020-05-21,0,0,309907.0
22978,10,2020-05-22,0,0,309907.0
22989,10,2020-05-23,1,0,309907.0
23000,10,2020-05-24,0,0,309907.0
23011,10,2020-05-25,4,0,309907.0
23022,10,2020-05-26,8,0,309907.0
23033,10,2020-05-27,1,0,309907.0
23044,10,2020-05-28,2,0,309907.0
23055,10,2020-05-29,5,0,309907.0
23066,10,2020-05-30,1,0,309907.0
23077,10,2020-05-31,0,0,309907.0
23088,10,2020-06-01,0,0,309907.0
23099,10,2020-06-02,1,0,309907.0
23110,10,2020-06-03,3,0,309907.0
23121,10,2020-06-04,1,0,309907.0
23132,10,2020-06-05,0,0,309907.0
23143,10,2020-06-06,0,0,309907.0
23154,10,2020-06-07,1,0,309907.0
23165,10,2020-06-08,0,0,309907.0
23176,10,2020-06-09,0,0,309907.0
23187,10,2020-06-10,1,0,309907.0
23198,10,2020-06-11,1,0,309907.0
23209,10,2020-06-12,0,0,309907.0
23220,10,2020-06-13,1,0,309907.0
23231,10,2020-06-14,0,0,309907.0
23242,10,2020-06-15,0,0,309907.0
23253,10,2020-06-16,2,0,309907.0
23264,10,2020-06-17,1,0,309907.0
23275,10,2020-06-18,1,0,309907.0
23286,10,2020-06-19,1,0,309907.0
23297,10,2020-06-20,0,0,309907.0
23308,10,2020-06-21,0,0,309907.0
23319,10,2020-06-22,0,0,309907.0
23330,10,2020-06-23,0,0,309907.0
23341,10,2020-06-24,1,0,309907.0
23352,10,2020-06-25,0,0,309907.0
23363,10,2020-06-26,0,0,309907.0
23374,10,2020-06-27,0,0,309907.0
23385,10,2020-06-28,0,0,309907.0
23396,10,2020-06-29,0,0,309907.0
23407,10,2020-06-30,1,0,309907.0
23418,10,2020-07-01,0,0,309907.0
23429,10,2020-07-02,0,0,309907.0
23440,10,2020-07-03,1,0,309907.0
23451,10,2020-07-04,0,0,309907.0
23462,10,2020-07-05,0,0,309907.0
23473,10,2020-07-06,1,0,309907.0
23484,10,2020-07-07,2,0,309907.0
23495,10,2020-07-08,0,0,309907.0
23506,10,2020-07-09,0,0,309907.0
23517,10,2020-07-10,3,0,309907.0
23528,10,2020-07-11,0,0,309907.0
23539,10,2020-07-12,0,0,309907.0
23550,10,2020-07-13,2,0,309907.0
23561,10,2020-07-14,0,0,309907.0
23572,10,2020-07-15,0,0,309907.0
23583,10,2020-07-16,3,0,309907.0
23594,10,2020-07-17,0,0,309907.0
23605,10,2020-07-18,3,0,309907.0
23616,10,2020-07-19,0,0,309907.0
23627,10,2020-07-20,3,0,309907.0
23638,10,2020-07-21,0,0,309907.0
23649,10,2020-07-22,1,0,309907.0
23660,10,2020-07-23,0,0,309907.0
23671,10,2020-07-24,0,0,309907.0
23682,10,2020-07-25,0,0,309907.0
23693,10,2020-07-26,0,0,309907.0
23704,10,2020-07-27,5,0,309907.0
23715,10,2020-07-28,3,0,309907.0
23726,10,2020-07-29,0,0,309907.0
23737,10,2020-07-30,1,0,309907.0
